"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.059190273284912109e-01,7.696886062622070312e-01,8.254373073577880859e-01,8.567829132080078125e-01,8.865256309509277344e-01,9.278427362442016602e-01,1.008172988891601562e+00,1.102038860321044922e+00,1.181613922119140625e+00,1.264201402664184570e+00,1.408854007720947266e+00,1.599844217300415039e+00,1.390136718750000000e+00,1.220868349075317383e+00,1.082741498947143555e+00,9.718949794769287109e-01,8.910708427429199219e-01,8.144612312316894531e-01,7.749034166336059570e-01,7.249639034271240234e-01,6.509828567504882812e-01,5.801748037338256836e-01
7.117052078247070312e-01,7.905979156494140625e-01,8.476456403732299805e-01,8.827059268951416016e-01,9.093592166900634766e-01,9.945195913314819336e-01,1.084401607513427734e+00,1.197754144668579102e+00,1.306930065155029297e+00,1.444497585296630859e+00,1.639761209487915039e+00,1.430477857589721680e+00,1.270505666732788086e+00,1.148124694824218750e+00,1.024740457534790039e+00,9.169807434082031250e-01,8.274639844894409180e-01,7.796477079391479492e-01,7.472951412200927734e-01,6.889684200286865234e-01,6.165312528610229492e-01,5.520764589309692383e-01
7.394195795059204102e-01,8.117543458938598633e-01,8.681509494781494141e-01,9.089908599853515625e-01,9.705767631530761719e-01,1.058467626571655273e+00,1.162119865417480469e+00,1.284251213073730469e+00,1.458955526351928711e+00,1.680305480957031250e+00,1.484800577163696289e+00,1.321253061294555664e+00,1.194386959075927734e+00,1.092896223068237305e+00,9.683545827865600586e-01,8.635962009429931641e-01,7.844048738479614258e-01,7.519656419754028320e-01,7.201162576675415039e-01,6.537244319915771484e-01,5.835535526275634766e-01,5.437008142471313477e-01
7.606341838836669922e-01,8.292219638824462891e-01,8.888840675354003906e-01,9.639139175415039062e-01,1.037132263183593750e+00,1.124466180801391602e+00,1.242736577987670898e+00,1.403237581253051758e+00,1.619213104248046875e+00,1.516210556030273438e+00,1.373133182525634766e+00,1.241645336151123047e+00,1.137968301773071289e+00,1.039086818695068359e+00,9.140073060989379883e-01,8.224160671234130859e-01,7.655835151672363281e-01,7.247140407562255859e-01,6.917731761932373047e-01,6.192157268524169922e-01,5.750080347061157227e-01,5.353704690933227539e-01
7.814365625381469727e-01,8.447868824005126953e-01,9.414627552032470703e-01,1.027997016906738281e+00,1.106367349624633789e+00,1.201975822448730469e+00,1.348781585693359375e+00,1.558132171630859375e+00,1.469552993774414062e+00,1.360757589340209961e+00,1.276439905166625977e+00,1.184011459350585938e+00,1.083000421524047852e+00,9.840896129608154297e-01,8.650679588317871094e-01,8.048119544982910156e-01,7.485284805297851562e-01,6.978864669799804688e-01,6.564704179763793945e-01,6.111867427825927734e-01,5.751398801803588867e-01,5.398994684219360352e-01
8.041502237319946289e-01,8.990656137466430664e-01,9.959152936935424805e-01,1.089228153228759766e+00,1.175753831863403320e+00,1.295559406280517578e+00,1.501741409301757812e+00,1.423760890960693359e+00,1.316982984542846680e+00,1.246526956558227539e+00,1.188030719757080078e+00,1.120771408081054688e+00,1.035013437271118164e+00,9.359146356582641602e-01,8.513247966766357422e-01,7.950054407119750977e-01,7.440116405487060547e-01,6.944664716720581055e-01,6.607339382171630859e-01,6.235786676406860352e-01,5.872545242309570312e-01,5.517431497573852539e-01
8.532930612564086914e-01,9.478087425231933594e-01,1.047144412994384766e+00,1.147937297821044922e+00,1.245583295822143555e+00,1.440545558929443359e+00,1.378818511962890625e+00,1.274020433425903320e+00,1.211661100387573242e+00,1.157825469970703125e+00,1.111478090286254883e+00,1.060360193252563477e+00,1.004064798355102539e+00,9.437891244888305664e-01,8.592662811279296875e-01,8.010579347610473633e-01,7.498922348022460938e-01,7.140852212905883789e-01,6.735068559646606445e-01,6.360657215118408203e-01,5.994622707366943359e-01,5.636777877807617188e-01
9.008616209030151367e-01,9.978029727935791016e-01,1.099688291549682617e+00,1.219222307205200195e+00,1.390028953552246094e+00,1.321840286254882812e+00,1.232237339019775391e+00,1.183265686035156250e+00,1.136372089385986328e+00,1.090485572814941406e+00,1.045584678649902344e+00,1.005175113677978516e+00,9.855364561080932617e-01,9.507247209548950195e-01,8.665802478790283203e-01,8.054891824722290039e-01,7.636023759841918945e-01,7.448230981826782227e-01,6.885634660720825195e-01,6.491308212280273438e-01,6.122980117797851562e-01,5.762879848480224609e-01
9.523332118988037109e-01,1.052034139633178711e+00,1.181236267089843750e+00,1.358469247817993164e+00,1.291126728057861328e+00,1.194169521331787109e+00,1.141376495361328125e+00,1.102092742919921875e+00,1.056488037109375000e+00,1.011872768402099609e+00,9.827120304107666016e-01,9.749319553375244141e-01,9.606252908706665039e-01,9.224709272384643555e-01,8.658982515335083008e-01,8.032200336456298828e-01,7.840188741683959961e-01,7.650223970413208008e-01,7.032625675201416016e-01,6.639267206192016602e-01,6.267634630203247070e-01,5.904303789138793945e-01
1.006712675094604492e+00,1.144174575805664062e+00,1.313566207885742188e+00,1.266608238220214844e+00,1.175985574722290039e+00,1.124027729034423828e+00,1.071157693862915039e+00,1.021244049072265625e+00,9.780511856079101562e-01,9.603595733642578125e-01,9.526669979095458984e-01,9.450049400329589844e-01,9.360265731811523438e-01,8.946261405944824219e-01,8.456344604492187500e-01,8.240953683853149414e-01,8.046721220016479492e-01,7.812726497650146484e-01,7.180899381637573242e-01,6.788554191589355469e-01,6.413588523864746094e-01,6.046997308731079102e-01
1.107742309570312500e+00,1.269108772277832031e+00,1.236271381378173828e+00,1.142579793930053711e+00,1.105623006820678711e+00,1.056128501892089844e+00,1.004948616027832031e+00,9.561449289321899414e-01,9.382596015930175781e-01,9.306538105010986328e-01,9.230779409408569336e-01,9.155317544937133789e-01,9.080152511596679688e-01,8.671847581863403320e-01,8.496489524841308594e-01,8.331929445266723633e-01,8.255643844604492188e-01,7.967789173126220703e-01,7.330461740493774414e-01,6.939182281494140625e-01,6.540149450302124023e-01,6.132020950317382812e-01
1.235888719558715820e+00,1.206340312957763672e+00,1.113902807235717773e+00,1.065370082855224609e+00,1.034486293792724609e+00,9.897317886352539062e-01,9.528870582580566406e-01,9.388681650161743164e-01,9.223749637603759766e-01,9.013978242874145508e-01,8.939367532730102539e-01,8.865050077438354492e-01,8.791023492813110352e-01,8.697403669357299805e-01,8.536716699600219727e-01,8.371800184249877930e-01,8.339900970458984375e-01,8.119522333145141602e-01,7.435257434844970703e-01,7.005041837692260742e-01,6.585443019866943359e-01,6.176197528839111328e-01
