"Stim_1","Stim_2","Stim_3","Stim_4","Stim_5","Stim_6","Stim_7","Stim_8","Stim_9","Stim_10","Stim_11","Stim_12","Stim_13","Stim_14","Stim_15","Stim_16","Stim_17","Stim_18","Stim_19","Stim_20","Stim_21","Stim_22"
7.181088924407958984e-01,7.614488601684570312e-01,8.027018308639526367e-01,8.285608291625976562e-01,8.452728986740112305e-01,8.621375560760498047e-01,9.218116998672485352e-01,9.965679645538330078e-01,1.075945138931274414e+00,1.156749963760375977e+00,1.260348796844482422e+00,1.371939420700073242e+00,1.191636323928833008e+00,1.101591348648071289e+00,1.018007993698120117e+00,9.361604452133178711e-01,8.576327562332153320e-01,8.013243675231933594e-01,7.684988975524902344e-01,7.362717390060424805e-01,6.656724214553833008e-01,5.940392017364501953e-01
7.171573638916015625e-01,7.775446176528930664e-01,8.206877708435058594e-01,8.568736314773559570e-01,8.791158199310302734e-01,9.348349571228027344e-01,9.997205734252929688e-01,1.087871789932250977e+00,1.182477235794067383e+00,1.267638683319091797e+00,1.387455463409423828e+00,1.218783617019653320e+00,1.116938829421997070e+00,1.031417608261108398e+00,9.505605697631835938e-01,8.714485168457031250e-01,8.065781593322753906e-01,7.736569643020629883e-01,7.413356304168701172e-01,7.051349878311157227e-01,6.318044662475585938e-01,5.721200704574584961e-01
7.354257106781005859e-01,7.923128604888916016e-01,8.413271903991699219e-01,8.832411766052246094e-01,9.323346614837646484e-01,1.002754926681518555e+00,1.083642482757568359e+00,1.183351278305053711e+00,1.282283067703247070e+00,1.411546230316162109e+00,1.256877183914184570e+00,1.150825262069702148e+00,1.051155567169189453e+00,9.635866880416870117e-01,8.853671550750732422e-01,8.118472099304199219e-01,7.788300514221191406e-01,7.464143037796020508e-01,7.145895957946777344e-01,6.704646348953247070e-01,6.046859025955200195e-01,5.641794204711914062e-01
7.513355016708374023e-01,8.074951171875000000e-01,8.622007369995117188e-01,9.259665012359619141e-01,9.985218048095703125e-01,1.071354150772094727e+00,1.165763378143310547e+00,1.270267009735107422e+00,1.385684013366699219e+00,1.278697967529296875e+00,1.198276042938232422e+00,1.096407651901245117e+00,9.992593526840209961e-01,9.094867706298828125e-01,8.223530054092407227e-01,7.840180397033691406e-01,7.515078783035278320e-01,7.195901870727539062e-01,6.882542371749877930e-01,6.403539180755615234e-01,6.035035848617553711e-01,5.674810409545898438e-01
7.662650346755981445e-01,8.233042955398559570e-01,9.092556238174438477e-01,9.893224239349365234e-01,1.066975831985473633e+00,1.147498607635498047e+00,1.251120805740356445e+00,1.361471414566040039e+00,1.262594938278198242e+00,1.189723968505859375e+00,1.121950864791870117e+00,1.043366193771362305e+00,9.486762285232543945e-01,8.583742380142211914e-01,7.951292991638183594e-01,7.623234987258911133e-01,7.351392507553100586e-01,7.083742618560791016e-01,6.820222139358520508e-01,6.536637544631958008e-01,6.165143251419067383e-01,5.801994800567626953e-01
7.810316085815429688e-01,8.682177066802978516e-01,9.664616584777832031e-01,1.054762601852416992e+00,1.137774467468261719e+00,1.232135772705078125e+00,1.337505340576171875e+00,1.249344825744628906e+00,1.173305749893188477e+00,1.100513458251953125e+00,1.044558763504028320e+00,9.884755611419677734e-01,9.169362783432006836e-01,8.508437871932983398e-01,8.021143674850463867e-01,7.582154273986816406e-01,7.310945987701416016e-01,7.043920755386352539e-01,7.008037567138671875e-01,6.670815944671630859e-01,6.296306848526000977e-01,5.930211544036865234e-01
8.280615806579589844e-01,9.241939783096313477e-01,1.025381565093994141e+00,1.122355461120605469e+00,1.208217859268188477e+00,1.311362028121948242e+00,1.236172676086425781e+00,1.160578966140747070e+00,1.093247652053833008e+00,1.031920909881591797e+00,9.860483407974243164e-01,9.327837228775024414e-01,9.000222682952880859e-01,8.633458614349365234e-01,8.091269731521606445e-01,7.575278282165527344e-01,7.270594835281372070e-01,7.184114456176757812e-01,7.192305326461791992e-01,6.806080341339111328e-01,6.428533792495727539e-01,6.059468984603881836e-01
8.828349113464355469e-01,9.818476438522338867e-01,1.083704233169555664e+00,1.186719417572021484e+00,1.275651693344116211e+00,1.223101377487182617e+00,1.156010389328002930e+00,1.092783689498901367e+00,1.031411409378051758e+00,9.718385934829711914e-01,9.224961996078491211e-01,9.026520252227783203e-01,8.836584091186523438e-01,8.648544549942016602e-01,8.114361763000488281e-01,7.593113183975219727e-01,7.353709936141967773e-01,7.402467727661132812e-01,7.341274023056030273e-01,6.952366828918457031e-01,6.572180986404418945e-01,6.200520992279052734e-01
9.376386404037475586e-01,1.038746595382690430e+00,1.142603397369384766e+00,1.267193317413330078e+00,1.204789638519287109e+00,1.151337146759033203e+00,1.090580224990844727e+00,1.029272556304931641e+00,9.697624444961547852e-01,9.155472517013549805e-01,8.931570053100585938e-01,8.796066045761108398e-01,8.609012365341186523e-01,8.423244953155517578e-01,7.993068695068359375e-01,7.617334127426147461e-01,7.560521364212036133e-01,7.609860897064208984e-01,7.504202127456665039e-01,7.111639976501464844e-01,6.727882623672485352e-01,6.352730989456176758e-01
9.938043355941772461e-01,1.096652030944824219e+00,1.231407880783081055e+00,1.178816080093383789e+00,1.134634494781494141e+00,1.083676576614379883e+00,1.027135610580444336e+00,9.676882028579711914e-01,9.242562055587768555e-01,9.017641544342041016e-01,8.795350790023803711e-01,8.575656414031982422e-01,8.384189605712890625e-01,8.200666904449462891e-01,7.791553735733032227e-01,7.816851139068603516e-01,7.769800424575805664e-01,7.819726467132568359e-01,7.668660879135131836e-01,7.272410392761230469e-01,6.885048151016235352e-01,6.506371498107910156e-01
1.051597833633422852e+00,1.193114042282104492e+00,1.136696100234985352e+00,1.104493618011474609e+00,1.066711902618408203e+00,1.017981767654418945e+00,9.656164646148681641e-01,9.330048561096191406e-01,9.104106426239013672e-01,8.880804777145385742e-01,8.660112619400024414e-01,8.442000150680541992e-01,8.213734626770019531e-01,7.994259595870971680e-01,7.835110425949096680e-01,7.869856357574462891e-01,7.981570959091186523e-01,8.032093048095703125e-01,7.834664583206176758e-01,7.434692382812500000e-01,7.043688297271728516e-01,6.655234098434448242e-01
1.168711423873901367e+00,1.097970008850097656e+00,1.063810348510742188e+00,1.032706499099731445e+00,1.000950813293457031e+00,9.537711143493652344e-01,9.416159391403198242e-01,9.190964698791503906e-01,8.966646194458007812e-01,8.744951486587524414e-01,8.525847196578979492e-01,8.309304714202880859e-01,8.095293045043945312e-01,8.095948696136474609e-01,7.972925901412963867e-01,8.023986816406250000e-01,8.141732215881347656e-01,8.246990442276000977e-01,8.002227544784545898e-01,7.574295997619628906e-01,7.137970924377441406e-01,6.712478399276733398e-01
