3.78324	0.72585	0.63787	0.57189	0.52789	0.5059	0.46191	0.41792	0.39592	0.35193	0.30794	0.28594	0.24195	0.19796	0.15397	0.13197
0.79184	2.94741	0.72585	0.63787	0.57189	0.52789	0.4839	0.46191	0.41792	0.39592	0.35193	0.28594	0.26395	0.21996	0.17596	0.15397
0.68186	0.74785	2.9914	0.68186	0.61588	0.54989	0.5059	0.46191	0.43991	0.39592	0.35193	0.30794	0.26395	0.21996	0.17596	0.15397
0.61588	0.63787	0.72585	3.45331	0.65987	0.59388	0.52789	0.4839	0.43991	0.41792	0.35193	0.30794	0.26395	0.21996	0.17596	0.15397
0.54989	0.57189	0.63787	0.70386	3.60728	0.63787	0.57189	0.52789	0.46191	0.41792	0.37392	0.30794	0.26395	0.21996	0.17596	0.15397
0.5059	0.52789	0.54989	0.59388	0.70386	3.4973	0.63787	0.57189	0.5059	0.46191	0.39592	0.32993	0.26395	0.21996	0.19796	0.15397
0.46191	0.4839	0.5059	0.54989	0.59388	0.68186	3.54129	0.63787	0.54989	0.5059	0.41792	0.35193	0.28594	0.24195	0.19796	0.17596
0.41792	0.41792	0.43991	0.4839	0.5059	0.57189	0.68186	4.75105	0.63787	0.54989	0.46191	0.37392	0.30794	0.26395	0.19796	0.15397
0.39592	0.41792	0.41792	0.46191	0.4839	0.52789	0.59388	0.65987	4.22315	0.63787	0.52789	0.43991	0.35193	0.28594	0.24195	0.19796
0.37392	0.37392	0.39592	0.41792	0.43991	0.4839	0.52789	0.57189	0.65987	3.69526	0.54989	0.4839	0.37392	0.32993	0.26395	0.21996
0.30794	0.32993	0.32993	0.35193	0.37392	0.39592	0.43991	0.46191	0.52789	0.59388	4.55309	0.54989	0.43991	0.35193	0.28594	0.24195
0.24195	0.26395	0.26395	0.28594	0.30794	0.30794	0.35193	0.37392	0.41792	0.46191	0.54989	6.59867	0.5059	0.37392	0.30794	0.26395
0.24195	0.24195	0.24195	0.24195	0.26395	0.28594	0.30794	0.32993	0.35193	0.39592	0.43991	0.54989	6.66466	0.52789	0.39592	0.32993
0.19796	0.19796	0.21996	0.21996	0.21996	0.24195	0.26395	0.26395	0.28594	0.32993	0.35193	0.41792	0.54989	6.92861	0.5059	0.39592
0.19796	0.19796	0.19796	0.19796	0.21996	0.21996	0.24195	0.24195	0.26395	0.28594	0.32993	0.35193	0.43991	0.54989	6.20275	0.5059
0.17596	0.17596	0.17596	0.19796	0.19796	0.19796	0.21996	0.24195	0.24195	0.26395	0.28594	0.32993	0.37392	0.43991	0.54989	5.60887
