8.681	3.299	3.176	3.088	2.999	2.876	2.788	2.735	2.629	2.541	2.47	2.382	2.276	2.17	2.064	1.976
3.317	6.987	3.264	3.158	3.017	2.946	2.823	2.77	2.629	2.541	2.47	2.382	2.276	2.205	2.082	1.976
3.141	3.264	8.257	3.264	3.07	2.946	2.823	2.77	2.647	2.558	2.47	2.329	2.276	2.17	2.047	1.958
3.088	3.158	3.264	7.093	3.176	3.017	2.876	2.788	2.699	2.576	2.488	2.382	2.276	2.205	2.082	1.976
2.982	3.017	3.088	3.176	7.093	3.123	2.946	2.823	2.717	2.629	2.505	2.4	2.294	2.205	2.082	1.976
2.876	2.929	2.946	3.017	3.088	8.045	3.017	2.876	2.77	2.629	2.523	2.435	2.294	2.205	2.1	1.994
2.788	2.805	2.805	2.876	2.946	3.017	9.633	2.999	2.805	2.699	2.558	2.47	2.311	2.241	2.1	1.976
2.735	2.77	2.77	2.788	2.841	2.894	3.017	7.199	2.946	2.77	2.629	2.523	2.4	2.276	2.152	2.011
2.629	2.629	2.629	2.699	2.717	2.77	2.823	2.946	7.41	2.876	2.699	2.558	2.435	2.276	2.152	2.011
2.523	2.541	2.541	2.576	2.611	2.629	2.699	2.77	2.876	7.41	2.788	2.629	2.488	2.311	2.17	2.064
2.47	2.47	2.47	2.488	2.505	2.523	2.558	2.629	2.699	2.805	6.987	2.717	2.541	2.382	2.241	2.1
2.329	2.382	2.329	2.382	2.4	2.435	2.452	2.523	2.576	2.629	2.735	6.775	2.629	2.452	2.258	2.117
2.276	2.276	2.276	2.276	2.276	2.294	2.311	2.382	2.452	2.488	2.541	2.629	7.304	2.505	2.276	2.152
2.17	2.17	2.17	2.17	2.205	2.223	2.241	2.258	2.276	2.311	2.329	2.452	2.523	8.045	2.382	2.205
2.064	2.064	2.064	2.064	2.064	2.082	2.1	2.135	2.152	2.17	2.223	2.258	2.276	2.4	8.469	2.258
1.958	1.976	1.976	1.976	1.976	1.994	1.994	1.994	2.011	2.064	2.082	2.135	2.152	2.205	2.258	6.881
