# Infill density,Matrix resistivity (kohm.cm)
53.629,2.077650918
53.2253,2.109778794
53.1271,2.117711759
53.4075,2.095182898
53.3959,2.096107438
53.4347,2.093017515
53.2757,2.105725375
53.6022,2.079759911
53.5117,2.086906566
53.6085,2.079263839
53.1582,2.11519433
53.2355,2.108957472
53.3456,2.100123849
53.1627,2.11483046
53.2113,2.110906916
53.4154,2.09455362
53.6291,2.077643055
53.3634,2.098701156
53.2579,2.107155544
53.5948,2.080342837
53.2016,2.111689098
53.149,2.115938547
53.1314,2.11736341
53.1432,2.116407938
53.5174,2.086455309
53.4913,2.088522843
53.431,2.093311865
53.1629,2.114814291
53.4243,2.093845041
53.2055,2.111374558
53.4384,2.092723231
53.5022,2.087659
53.5957,2.080271927
53.2789,2.105468427
53.4722,2.090037903
53.599,2.080011956
53.6857,2.073200018
53.2108,2.110947224
53.6443,2.076448406
53.6098,2.079161498
53.3796,2.097407659
53.1326,2.117266213
53.1364,2.116958466
53.2928,2.104352882
53.1335,2.117193319
53.2165,2.110487789
53.5018,2.087690691
53.6308,2.077509389
53.5286,2.085569075
53.3389,2.100659749
53.2052,2.111398751
53.3548,2.099388336
53.2682,2.106327789
53.4803,2.08939518
53.4915,2.088506988
53.4061,2.095294446
53.6692,2.07449371
53.4743,2.089871242
53.5521,2.083711485
53.606,2.079460671
53.633,2.07733643
53.3069,2.103222232
53.5288,2.085553255
53.1934,2.112350679
53.5162,2.086550298
53.1996,2.111850429
53.6304,2.077540839
53.4867,2.088887569
53.5855,2.081075796
53.3154,2.102541094
53.1629,2.114814291
53.6578,2.075388273
53.4126,2.094776621
53.2308,2.109335862
53.3879,2.096745425
53.1347,2.117096134
53.6855,2.073215692
53.426,2.093709737
53.6679,2.074595691
53.476,2.08973634
53.5271,2.085687733
53.444,2.092277951
53.6117,2.079011936
53.2588,2.107083195
53.3414,2.100459762
53.4711,2.09012521
53.5397,2.084691337
53.5308,2.085395063
53.1684,2.1143697
53.6113,2.079043422
53.6356,2.077132053
53.427,2.093630153
53.5411,2.084580672
53.5883,2.080855077
53.478,2.08957765
53.512,2.086882811
53.17,2.114240392
53.2357,2.108941373
53.2515,2.107670134
53.2123,2.110826305
53.2202,2.110189644
53.3403,2.100547753
53.4596,2.09103831
53.5053,2.087413422
53.6433,2.076526969
53.3723,2.097990376
53.1732,2.113981813
53.5997,2.079956817
53.19,2.112625088
53.4541,2.091475232
53.6346,2.077210656
53.3739,2.097862636
53.5663,2.082590283
53.1332,2.117217616
53.3185,2.102292766
53.1358,2.117007053
53.2049,2.111422944
53.5768,2.081761834
53.3141,2.102645246
53.5477,2.084059092
53.3319,2.101219874
53.1649,2.114652604
53.3837,2.097080491
53.4439,2.092285901
53.2761,2.105693254
53.549,2.08395638
53.6473,2.076212748
53.4522,2.091626201
53.6551,2.075600232
53.1922,2.112447522
53.6364,2.077069175
53.2977,2.103959853
53.2742,2.105845836
53.3948,2.096195144
53.1794,2.113480958
53.5446,2.084304051
53.3124,2.102781456
53.1371,2.116901784
53.687,2.073098145
53.2495,2.107830984
53.5575,2.083285001
53.6489,2.07608708
53.5726,2.082093151
53.454,2.091483177
53.4842,2.089085832
53.5816,2.081383286
53.3533,2.099508229
53.3114,2.102861587
53.4858,2.088958941
53.649,2.076079227
53.6133,2.078886003
53.2303,2.109376123
53.3729,2.097942472
53.543,2.084430499
53.2485,2.107911416
53.4344,2.093041379
53.4183,2.094322693
53.2746,2.105813712
53.542,2.084509536
53.3238,2.10186831
53.4024,2.095589298
53.6714,2.074321145
53.1395,2.116707462
53.4525,2.091602363
53.4928,2.088403933
53.5371,2.084896881
53.613,2.078909615
53.2551,2.107380653
53.2398,2.108611379
53.5086,2.08715205
53.2771,2.105612954
53.5082,2.087183729
53.2529,2.107557551
53.2424,2.108402157
53.5535,2.083600902
53.3855,2.096936881
53.3739,2.097862636
53.5715,2.082179939
53.3421,2.10040377
53.4917,2.088491133
53.2619,2.106834025
53.534,2.085141995
53.5318,2.085315974
53.5632,2.082834972
53.3204,2.102140587
53.1564,2.115339905
53.4236,2.093900758
53.6631,2.074972304
53.6582,2.075356875
53.5556,2.083435044
53.2792,2.105444341
53.3626,2.098765065
53.3438,2.100267802
53.5848,2.081130981
53.2837,2.105083098
53.1659,2.114571768
53.6217,2.07822505
53.2856,2.104930603
53.2034,2.111543916
53.3854,2.096944859
53.1276,2.117671249
53.3626,2.098765065
53.1732,2.113981813
53.5139,2.086732378
53.295,2.104176406
53.5127,2.086827387
53.2725,2.105982372
53.5649,2.082700782
53.617,2.078594828
53.4517,2.091665933
53.2094,2.111060091
53.2263,2.10969825
53.6247,2.077989075
53.4507,2.0917454
53.5661,2.082606068
53.3335,2.101091825
53.2061,2.111326174
53.5892,2.08078414
53.4744,2.089863306
53.4664,2.090498315
53.3464,2.100059876
53.4663,2.090506254
53.3351,2.100963788
53.2983,2.103911735
53.5577,2.083269208
53.4797,2.089442779
53.4732,2.089958538
53.5535,2.083600902
53.5201,2.08624161
53.5918,2.080579231
53.6654,2.07479183
53.3621,2.09880501
53.3856,2.096928903
53.4574,2.091213062
53.2106,2.110963347
53.1288,2.117574029
53.3889,2.09666566
53.1688,2.114337372
53.1336,2.11718522
53.1777,2.113618271
53.6014,2.079822918
53.4266,2.093661986
53.3947,2.096203117
53.5421,2.084501632
53.31,2.102973777
53.5408,2.084604385
53.6202,2.078343053
53.1455,2.11622178
53.3101,2.102965763
53.6146,2.078783691
53.351,2.099692086
53.6732,2.074179972
53.1358,2.117007053
53.5734,2.082030037
53.1365,2.116950369
53.2893,2.104633687
53.2403,2.108571142
53.5057,2.087381738
53.2311,2.109311707
53.4033,2.095517571
53.3026,2.103566939
53.3303,2.101347935
53.6668,2.074681989
53.1414,2.116553644
53.6536,2.075718001
53.1587,2.115153895
53.5581,2.083237622
53.4346,2.09302547
53.3539,2.099460271
53.2937,2.104280684
53.6214,2.07824865
53.3903,2.096553997
53.2334,2.109126527
53.2831,2.105131258
53.5964,2.080216777
53.5614,2.08297707
53.3682,2.098317767
53.5209,2.086178298
53.3051,2.103366517
53.3972,2.096003794
53.5123,2.086859058
53.6224,2.078169985
53.5224,2.086059596
53.1945,2.112261911
53.2856,2.104930603
53.3898,2.096593876
53.3015,2.103655134
53.2633,2.106721511
53.5139,2.086732378
53.1619,2.114895141
53.6524,2.075812224
53.3518,2.099628133
53.6858,2.073192182
53.631,2.077493665
53.4145,2.094625295
53.2159,2.110536143
53.2788,2.105476456
53.3214,2.1020605
53.5861,2.081028496
53.1895,2.112665447
53.1409,2.116594121
53.671,2.074352519
53.5816,2.081383286
53.5489,2.083964281
53.2722,2.106006468
53.6095,2.079185114
53.5895,2.080760495
53.5132,2.086787799
53.5729,2.082069483
53.3597,2.09899676
53.2393,2.108651618
53.538,2.084825728
53.6319,2.077422907
53.3966,2.096051629
53.1785,2.113553651
53.304,2.103454699
53.4616,2.090879465
53.6858,2.073192182
53.2693,2.106239418
53.6737,2.07414076
53.2017,2.111681032
53.4499,2.091808977
53.4578,2.091181287
53.6745,2.074078023
53.4179,2.094354543
53.5197,2.086273267
53.6724,2.074242713
53.1999,2.111826228
53.3416,2.100443764
53.1631,2.114798121
53.4959,2.088158217
53.2969,2.104024013
53.2561,2.107300252
53.263,2.106745621
53.2376,2.108788439
53.4953,2.088205771
53.5143,2.08670071
53.1927,2.11240717
53.5702,2.082282513
53.1525,2.115655372
53.5102,2.087025343
53.6133,2.078886003
53.5286,2.085569075
53.2755,2.105741436
53.2189,2.11029439
53.2361,2.108909175
53.1831,2.113182149
53.3183,2.102308786
53.6064,2.079429176
53.5755,2.081864376
53.6594,2.075262684
53.167,2.114482855
53.3665,2.098453538
53.5685,2.08241666
53.4454,2.092166654
53.2768,2.105637044
53.1837,2.1131337
53.4417,2.092460816
53.3764,2.097663065
53.1781,2.11358596
53.3309,2.101299911
53.2198,2.110221872
53.3481,2.099923942
53.6057,2.079484292
53.2377,2.10878039
53.2082,2.111156842
53.4349,2.093001606
53.3703,2.098150069
53.6588,2.075309778
53.5637,2.082795503
53.6871,2.073090309
53.2307,2.109343914
53.6735,2.074156444
53.3202,2.102156605
53.41,2.094983727
53.6227,2.078146387
53.1901,2.112617016
53.477,2.089656993
53.3221,2.102004442
53.1701,2.114232311
53.619,2.078437463
53.5023,2.087651077
53.4271,2.093622195
53.2654,2.106552759
53.2812,2.105283777
53.411,2.094904067
53.4965,2.088110665
53.5645,2.082732355
53.4011,2.09569291
53.4942,2.088292959
53.1775,2.113634426
53.5383,2.084802011
53.6598,2.075231288
53.4458,2.092134856
53.4557,2.091348112
53.356,2.099292429
53.1468,2.116116572
53.3688,2.098269852
53.1466,2.116132758
53.4714,2.090101399
53.361,2.098892892
53.6496,2.076032105
53.383,2.097136343
53.6785,2.073764383
53.5063,2.087334213
53.2898,2.104593569
53.6035,2.079657532
53.5274,2.085664001
53.3513,2.099668103
53.5211,2.08616247
53.293,2.104336837
53.3162,2.102477005
53.6116,2.079019808
53.4964,2.08811859
53.1632,2.114790037
53.4798,2.089434846
53.5707,2.08224306
53.6483,2.076134204
53.3596,2.09900475
53.6856,2.073207855
53.3288,2.101468004
53.5222,2.086075422
53.137,2.116909881
53.6759,2.07396824
53.3535,2.099492243
53.2109,2.110939162
53.6375,2.076982721
53.1995,2.111858496
53.2481,2.10794359
53.2835,2.105099151
53.5539,2.083569308
53.1718,2.114094935
53.4107,2.094927965
53.5465,2.084153909
53.1428,2.116440316
53.2669,2.106432234
53.5828,2.081288666
53.3853,2.096952837
53.2196,2.110237987
53.6073,2.079358314
53.671,2.074352519
53.251,2.107710345
53.3373,2.100787757
53.656,2.075529575
53.637,2.077022017
53.1415,2.116545549
53.3804,2.097343815
53.4538,2.091499068
53.2469,2.108040118
53.3349,2.100979792
53.1551,2.115445053
53.2885,2.10469788
53.1864,2.1129157
53.1902,2.112608945
53.3159,2.102501038
53.6702,2.074415268
53.5644,2.082740248
53.1735,2.113957574
53.5668,2.082550821
53.3424,2.100379775
53.4132,2.094728832
53.6209,2.078287984
53.645,2.076393416
53.1759,2.113763676
53.251,2.107710345
53.575,2.081903817
53.16,2.11504877
53.1771,2.113666737
53.4985,2.087952168
53.2176,2.110399144
53.3164,2.102460983
53.6039,2.079626032
53.5404,2.084636003
53.5313,2.085355518
53.2643,2.10664115
53.4113,2.09488017
53.4424,2.092405158
53.5613,2.082984965
53.155,2.115453141
53.56,2.083087601
53.6266,2.077839646
53.247,2.108032073
53.2154,2.11057644
53.6834,2.073380275
53.5948,2.080342837
53.5767,2.081769721
53.6675,2.074627071
53.4158,2.094521765
53.5712,2.082203609
53.5931,2.080476788
53.2395,2.108635522
53.4023,2.095597268
53.1717,2.114103016
53.6342,2.077242099
53.1948,2.112237703
53.5108,2.086977831
53.6704,2.074399581
53.3785,2.097495449
53.1642,2.114709192
53.3158,2.102509049
53.1266,2.11775227
53.644,2.076471974
53.1772,2.113658659
53.2081,2.111164905
53.1844,2.113077178
53.3281,2.10152404
53.4409,2.092524427
53.6359,2.077108474
53.2361,2.108909175
53.4917,2.088491133
53.3018,2.10363108
53.2489,2.107879243
53.2661,2.106496513
53.2794,2.105428284
53.5261,2.085766844
53.6743,2.074093707
53.6438,2.076487687
53.5533,2.083616699
53.6258,2.077902562
53.5127,2.086827387
53.4163,2.094481949
53.6651,2.074815369
53.1951,2.112213495
53.2296,2.10943249
53.5731,2.082053705
53.2477,2.107975765
53.1466,2.116132758
53.6485,2.076118496
53.1732,2.113981813
53.329,2.101451994
53.4189,2.09427492
53.5564,2.083371866
53.6662,2.074729063
53.645,2.076393416
53.3362,2.10087577
53.203,2.111576178
53.6792,2.073709503
53.1935,2.112342609
53.1585,2.115170069
53.1672,2.114466689
53.396,2.096099465
53.2369,2.108844781
53.5081,2.087191649
53.3637,2.098677191
53.4867,2.088887569
53.4623,2.090823874
53.2936,2.104288706
53.2249,2.109811013
53.2111,2.110923039
53.6338,2.077273542
53.3695,2.098213952
53.6768,2.073897671
53.2075,2.111213284
53.2122,2.110834365
53.6035,2.079657532
53.6084,2.079271711
53.371,2.098094175
53.435,2.092993652
53.197,2.112060189
53.5176,2.086439478
53.655,2.075608083
53.3718,2.098030298
53.2293,2.109456648
53.4828,2.089196872
53.4467,2.092063315
53.4594,2.091054196
53.627,2.07780819
53.2967,2.104040053
53.2344,2.109046022
53.5268,2.085711466
53.4522,2.091626201
53.1639,2.114733445
53.1565,2.115331817
53.5238,2.085948818
53.3892,2.096641732
53.1806,2.11338404
53.5568,2.083340278
53.5299,2.085466247
53.4515,2.091681826
53.2577,2.107171622
53.2135,2.110729577
53.547,2.084114401
53.1435,2.116383655
53.4017,2.095645088
53.3947,2.096203117
53.4069,2.095230703
53.3648,2.098589323
53.4975,2.088031414
53.2031,2.111568112
53.5731,2.082053705
53.5235,2.085972555
53.4919,2.088475278
53.3485,2.099891959
53.5884,2.080847195
53.6688,2.074525088
53.2936,2.104288706
53.4985,2.087952168
53.5223,2.086067509
53.3857,2.096920925
53.3074,2.103182155
53.6014,2.079822918
53.5899,2.080728969
53.5907,2.080665919
53.5944,2.080374354
53.2395,2.108635522
