# Infill density,Matrix resistivity (kohm.cm)
25.3678,10.78535616
25.6389,10.5089469
25.1245,11.04325624
25.2223,10.93843682
25.2324,10.92770085
25.1361,11.03074151
25.5881,10.55988992
25.1387,11.02793954
25.5269,10.62177831
25.3432,10.81100097
25.1258,11.04185262
25.4318,10.71908307
25.4189,10.73238976
25.6291,10.51874445
25.4383,10.71238795
25.3472,10.80682458
25.1614,11.0035235
25.5813,10.56673845
25.1529,11.01265613
25.5875,10.56049392
25.0548,11.1189235
25.577,10.57107273
25.2363,10.92355971
25.1206,11.04746877
25.5709,10.57722615
25.3351,10.81946593
25.47,10.67983014
25.6068,10.54109232
25.5974,10.55053482
25.4769,10.67276399
25.4999,10.64926302
25.496,10.65324225
25.6044,10.54350191
25.515,10.63387821
25.3924,10.75980661
25.2955,10.86100017
25.0764,11.09538752
25.2976,10.85879132
25.2018,10.96027857
25.1701,10.99418827
25.5206,10.62818145
25.6008,10.54711792
25.1966,10.96582979
25.5991,10.54882615
25.5263,10.62238787
25.3256,10.82940721
25.6411,10.50674942
25.4339,10.71691932
25.4837,10.66580741
25.4603,10.68977613
25.0929,11.07746124
25.1683,10.99611868
25.3127,10.84292938
25.4756,10.67409473
25.114,11.05460343
25.6145,10.53336738
25.2665,10.89157549
25.5902,10.55777634
25.1908,10.97202674
25.6347,10.5131441
25.6324,10.51544368
25.4673,10.68259715
25.3796,10.77308883
25.6367,10.51114511
25.6329,10.5149437
25.1586,11.00653058
25.4794,10.6702056
25.2461,10.91316459
25.3563,10.7973327
25.3669,10.7862927
25.3811,10.77153099
25.1192,11.04898158
25.5477,10.60068069
25.2539,10.90490202
25.2857,10.87131744
25.0641,11.10878036
25.4851,10.66437606
25.2241,10.93652227
25.2317,10.9284444
25.4987,10.65048715
25.1449,11.02126241
25.0764,11.09538752
25.4919,10.65742805
25.133,11.03408379
25.5862,10.56180278
25.2963,10.86015862
25.6472,10.50066017
25.0809,11.09049403
25.4536,10.69665452
25.5624,10.58580995
25.6263,10.52154638
25.2497,10.90934988
25.2613,10.89707223
25.5937,10.55425518
25.2951,10.86142098
25.5863,10.56170209
25.3129,10.84271953
25.2067,10.95505164
25.461,10.68905789
25.2009,10.96123904
25.1136,11.05503606
25.5669,10.58126422
25.3624,10.79097733
25.2828,10.87437346
25.1391,11.02750856
25.252,10.90691379
25.1155,11.05298128
25.0607,11.11248692
25.2361,10.92377201
25.5888,10.55918532
25.5731,10.57500623
25.2728,10.88492179
25.0769,11.09484363
25.4139,10.73755436
25.3741,10.77880393
25.3501,10.80379827
25.1435,11.0227696
25.2844,10.87268722
25.3546,10.79910492
25.4738,10.67593773
25.2479,10.91125697
25.2183,10.94269326
25.1887,10.97427181
25.4725,10.67726909
25.4579,10.69223923
25.2955,10.86100017
25.3846,10.7678974
25.3166,10.83883849
25.2456,10.91369458
25.1775,10.98625773
25.393,10.75918464
25.1768,10.98700754
25.1558,11.00953895
25.5726,10.5755107
25.0684,11.10409543
25.273,10.88471067
25.382,10.77059645
25.6007,10.54721839
25.3141,10.84146058
25.3228,10.83234001
25.4128,10.7386911
25.4307,10.72021674
25.1228,11.04509216
25.1049,11.06445246
25.2499,10.90913801
25.1649,10.99976645
25.5475,10.60088324
25.5069,10.64212665
25.5358,10.61274291
25.3616,10.79181049
25.5612,10.58702266
25.0738,11.09821642
25.3193,10.83600776
25.2364,10.92345355
25.0926,11.07778677
25.1585,11.006638
25.1119,11.05687506
25.44,10.710638
25.4018,10.75006883
25.2599,10.89855286
25.1023,11.06726899
25.3625,10.79087319
25.4151,10.7363145
25.233,10.92706359
25.2371,10.92271054
25.6228,10.52505044
25.5998,10.54812271
25.1142,11.05438712
25.2347,10.92525834
25.1319,11.03527014
25.5055,10.64355333
25.378,10.77475091
25.4138,10.73765769
25.4384,10.712285
25.4007,10.75120765
25.2769,10.88059504
25.1843,10.97897812
25.6514,10.49647078
25.5189,10.62991032
25.1149,11.05363009
25.0675,11.10507574
25.2659,10.8922095
25.4825,10.66703453
25.253,10.90585489
25.2217,10.93907512
25.4466,10.70384832
25.251,10.90797286
25.4948,10.65446709
25.2828,10.87437346
25.1756,10.9882931
25.6354,10.51244438
25.5673,10.58086031
25.1384,11.02826279
25.2314,10.92876308
25.623,10.52485016
25.319,10.83632223
25.2771,10.88038405
25.4905,10.65885795
25.0823,11.0889723
25.6226,10.52525073
25.5267,10.62198149
25.1994,10.96284012
25.35,10.80390261
25.3692,10.78389957
25.2976,10.85879132
25.4638,10.6861857
25.1984,10.96390771
25.322,10.83317818
25.5267,10.62198149
25.4154,10.73600457
25.447,10.70343704
25.164,11.00073236
25.385,10.76748226
25.2632,10.8950633
25.6211,10.52675307
25.5751,10.57298877
25.1536,11.01190358
25.1315,11.03570158
25.4361,10.71465326
25.2857,10.87131744
25.4316,10.71928918
25.0596,11.11368652
25.2064,10.95537154
25.5605,10.58773018
25.0757,11.09614904
25.394,10.75814814
25.6313,10.51654375
25.323,10.83213048
25.6109,10.53697794
25.172,10.9921512
25.5391,10.60939577
25.1724,10.99172241
25.5782,10.56986288
25.5659,10.58227412
25.4065,10.74520512
25.2685,10.88946251
25.1897,10.97320264
25.6252,10.52264746
25.1435,11.0227696
25.474,10.67573293
25.058,11.11543175
25.4344,10.71640424
25.5865,10.56150071
25.2712,10.88661102
25.5397,10.60878737
25.1681,10.9963332
25.3122,10.84345403
25.3165,10.83894336
25.1693,10.99504616
25.5405,10.60797627
25.2372,10.9226044
25.2138,10.94748486
25.2964,10.86005343
25.1389,11.02772405
25.2477,10.91146891
25.1068,11.06239493
25.5485,10.59987055
25.1549,11.01050621
25.6334,10.51444376
25.3285,10.82637099
25.4046,10.74717089
25.5151,10.63377645
25.3485,10.8054678
25.0703,11.10202633
25.3141,10.84146058
25.4695,10.68034246
25.4711,10.67870316
25.2807,10.87658728
25.4687,10.68116226
25.222,10.93875596
25.3325,10.82218528
25.1373,11.02944815
25.3061,10.84985794
25.5454,10.60301036
25.1751,10.98882882
25.4283,10.72269086
25.2857,10.87131744
25.2526,10.90627843
25.5465,10.60189607
25.081,11.09038532
25.4577,10.69244453
25.6048,10.54310026
25.0886,11.08212856
25.644,10.50385384
25.4051,10.74665353
25.5555,10.59278602
25.3128,10.84282446
25.1251,11.04260838
25.3504,10.80348528
25.521,10.62777472
25.1548,11.01061369
25.4027,10.74913722
25.1879,10.97512727
25.1526,11.01297868
25.1177,11.05060281
25.08,11.09147246
25.2841,10.87300336
25.409,10.74261945
25.2349,10.92504599
25.4747,10.67501617
25.1303,11.03699609
25.6375,10.51034568
25.5652,10.58298114
25.267,10.89104718
25.1954,10.96711146
25.2303,10.92993172
25.545,10.60341561
25.1549,11.01050621
25.2169,10.94418363
25.5795,10.56855246
25.1547,11.01072117
25.3237,10.83139719
25.546,10.60240254
25.5419,10.60655707
25.4617,10.68833973
25.4773,10.67235458
25.3118,10.84387378
25.3798,10.77288109
25.3232,10.83192096
25.422,10.72918967
25.3682,10.78493996
25.5174,10.63143616
25.0875,11.08332302
25.3897,10.76260619
25.5587,10.58954984
25.6424,10.50545125
25.4797,10.66989865
25.4374,10.71331458
25.2582,10.9003512
25.1943,10.96828654
25.4011,10.75079351
25.3514,10.80244209
25.1356,11.03128048
25.216,10.94514189
25.1867,10.97641065
25.3852,10.7672747
25.2736,10.88407734
25.2989,10.85742429
25.4644,10.68557038
25.2765,10.88101704
25.3967,10.75535038
25.5904,10.55757508
25.0714,11.10082871
25.2653,10.89284358
25.0773,11.09440855
25.6493,10.49856515
25.1152,11.05330568
25.426,10.72506272
25.3675,10.78566833
25.4295,10.72145369
25.5907,10.55727321
25.3455,10.80859924
25.0574,11.11608632
25.0784,11.09321222
25.1717,10.9924728
25.4385,10.71218205
25.5056,10.64345141
25.4794,10.6702056
25.1278,11.03969375
25.1089,11.06012152
25.533,10.61558421
25.1497,11.01609738
25.5079,10.64110778
25.4472,10.70323141
25.2108,10.95068109
25.197,10.96540261
25.5055,10.64355333
25.2683,10.88967378
25.5064,10.64263614
25.061,11.1121598
25.5357,10.61284436
25.3662,10.78702121
25.3849,10.76758604
25.2026,10.95942492
25.573,10.57510712
25.641,10.50684929
25.1651,10.99955182
25.1034,11.06607725
25.2493,10.90977363
25.059,11.11434093
25.2374,10.92239213
25.3175,10.83789479
25.4028,10.74903371
25.3194,10.83590294
25.4217,10.72949929
25.2881,10.86878934
25.5685,10.5796487
25.0825,11.08875493
25.1854,10.97780125
25.6364,10.51144492
25.2829,10.87426806
25.0854,11.08560392
25.35,10.80390261
25.6248,10.5230479
25.1587,11.00642316
25.4803,10.66928481
25.4642,10.68577548
25.6404,10.50744854
25.0741,11.09788995
25.4766,10.67307106
25.382,10.77059645
25.1575,11.00771229
25.359,10.79451894
25.1719,10.9922584
25.4344,10.71640424
25.2317,10.9284444
25.4293,10.72165987
25.2302,10.93003797
25.4632,10.68680106
25.3894,10.76291733
25.6307,10.51714387
25.5242,10.62452177
25.492,10.65732593
25.5878,10.56019192
25.2622,10.89612056
25.3591,10.79441475
25.6097,10.53818189
25.2404,10.91920884
25.3129,10.84271953
25.3132,10.84240477
25.4801,10.66948942
25.0856,11.08538666
25.5801,10.56794774
25.411,10.74055162
25.2074,10.95430526
25.4365,10.71424133
25.6504,10.49746802
25.1364,11.03041815
25.0876,11.08321443
25.1207,11.04736073
25.4879,10.66151426
25.0766,11.09516996
25.1674,10.99708408
