# Infill density,Matrix resistivity (kohm.cm)
56.2768,1.884716942
56.1019,1.896578618
56.4484,1.873191744
55.7463,1.921059289
56.1336,1.894420061
56.0199,1.902180197
55.9997,1.903564082
55.5754,1.933001362
56.1862,1.890846842
56.3831,1.877564438
56.1206,1.895304807
56.3917,1.87698764
56.2947,1.883509533
56.3472,1.879975239
56.3044,1.882855746
56.4338,1.874168019
56.1455,1.893610745
55.8073,1.916824758
55.4839,1.939443078
55.4589,1.941208967
55.7563,1.920364099
56.1217,1.895229919
55.6655,1.926690933
55.7049,1.92394158
55.7288,1.922276822
55.587,1.932187104
55.6223,1.929712539
56.0441,1.900524353
56.1526,1.893128134
55.7468,1.92102452
56.2896,1.88385342
55.4413,1.942453665
55.5865,1.93222219
55.6686,1.92647439
56.3836,1.877530896
56.389,1.877168698
56.2756,1.884797929
56.4553,1.872730631
56.222,1.888420921
56.0211,1.902098036
55.59,1.931976607
56.1691,1.892007318
55.8098,1.916651524
56.2073,1.889416448
56.3475,1.879955073
55.7979,1.917476338
56.06,1.899437652
55.8033,1.917101984
55.7933,1.917795323
55.685,1.925329443
56.4257,1.874709995
56.3563,1.879363686
56.4379,1.873893779
56.0156,1.902474654
55.7028,1.924087964
55.5725,1.93320501
55.7133,1.923356219
55.5339,1.93591885
55.7563,1.920364099
55.6316,1.929061427
56.0629,1.899239554
56.138,1.894120754
55.4474,1.942022122
56.366,1.878712153
56.2929,1.883630894
55.6675,1.926551223
55.6965,1.92452722
55.684,1.925399226
56.3738,1.878188498
56.23,1.887879483
55.4152,1.944301801
56.3966,1.876659124
55.7222,1.92273632
56.3453,1.880102965
55.6673,1.926565193
55.5591,1.934146444
56.1587,1.89271365
56.2127,1.889050649
56.2447,1.886885225
56.1578,1.892774794
55.4822,1.939563079
56.3879,1.87724247
56.4432,1.873539367
56.2236,1.888312614
55.6654,1.926697919
55.781,1.918648669
55.6102,1.930560201
56.3261,1.881394438
56.2129,1.889037103
55.7115,1.92348163
55.5718,1.933254172
56.085,1.897730972
56.0005,1.903509244
55.415,1.944315974
55.7875,1.91819764
55.6355,1.928788482
56.2177,1.888712044
56.1845,1.890962161
55.4301,1.943246397
56.3603,1.87909497
56.443,1.873552739
55.723,1.922680614
56.0367,1.901030445
55.4342,1.942956142
56.0727,1.898570358
56.2018,1.889789136
56.4355,1.874054302
56.4392,1.873806838
55.8103,1.91661688
55.7341,1.921907956
55.675,1.926027454
56.1738,1.891688245
56.0822,1.897922001
56.1785,1.891369257
56.3038,1.882896176
55.5233,1.936665147
55.7341,1.921907956
55.4873,1.939203112
55.6812,1.92559464
56.2594,1.885891787
56.148,1.893440789
56.3194,1.881845435
56.3101,1.882471728
56.1997,1.889931466
56.0728,1.898563531
56.2531,1.886317446
56.0049,1.903207683
56.347,1.879988683
55.5218,1.936770792
56.0193,1.90222128
56.3241,1.881529046
56.2038,1.8896536
56.2546,1.886216085
56.0778,1.898222249
55.6269,1.92939044
55.4589,1.941208967
55.4275,1.943430497
56.0738,1.898495267
55.6302,1.929159422
55.627,1.929383439
56.4668,1.871962505
55.4609,1.941067603
56.1539,1.893039789
56.0076,1.903022672
56.2234,1.888326152
56.3369,1.880667813
55.5047,1.937975778
56.2105,1.889199665
56.3345,1.880829247
55.4516,1.941725082
56.2528,1.886337719
56.2078,1.889382573
55.5555,1.934399489
55.4364,1.942800423
55.6657,1.926676961
55.7246,1.92256921
55.5378,1.935644383
56.1327,1.894481291
55.6482,1.927900083
56.0731,1.898543052
55.7987,1.917420871
56.0068,1.903077487
56.4987,1.869834375
55.6523,1.927613414
55.5839,1.932404655
56.0805,1.898037997
56.1526,1.893128134
55.4647,1.940799056
56.4029,1.876236878
56.3856,1.877396736
56.1037,1.896455947
55.4816,1.939605435
55.437,1.942757957
56.0786,1.898167653
56.3597,1.879135273
56.24,1.887203027
55.6173,1.930062742
55.4448,1.94220604
55.6452,1.928109883
56.0852,1.897717328
55.6367,1.928704512
56.2513,1.88643909
56.2206,1.888515698
56.0651,1.899089294
56.3546,1.879477908
55.7618,1.919981913
55.7462,1.921066243
56.4778,1.871228238
55.7483,1.92092022
56.3187,1.881892564
56.0666,1.898986855
55.6504,1.927746252
55.4311,1.943175597
56.0263,1.901742068
56.4854,1.870721191
56.0958,1.89699443
56.1939,1.890324654
55.5756,1.932987318
56.4409,1.873693155
55.6364,1.928725504
55.6149,1.930230874
56.4426,1.873579484
55.5038,1.938039231
56.2435,1.886966358
56.0455,1.900428629
55.5809,1.932615224
56.2419,1.887074544
56.4856,1.87070785
55.6553,1.927403698
55.5618,1.933956694
55.4506,1.941795799
55.7029,1.924080993
56.0792,1.898126708
56.3788,1.877852942
56.2396,1.887230078
56.447,1.873285325
56.4075,1.875928666
56.4319,1.874295127
55.6525,1.927599431
56.4905,1.870381056
55.5137,1.937341428
55.6452,1.928109883
55.4221,1.943812945
56.3104,1.88245152
56.1967,1.890134823
56.1041,1.896428689
56.1688,1.892027687
56.1083,1.896142511
56.4023,1.876277086
55.7691,1.919474831
56.3114,1.882384162
55.5552,1.934420579
56.2504,1.886499917
56.1635,1.892387599
55.7908,1.917968719
56.2551,1.8861823
55.414,1.944386839
55.4558,1.941428112
56.0168,1.902392473
55.6983,1.924401702
56.0249,1.901837895
55.6418,1.9283477
55.41,1.944670342
55.5574,1.934265931
55.6863,1.925238731
55.4637,1.94086972
56.1987,1.889999248
55.4772,1.939916089
55.7997,1.917351541
55.5358,1.935785128
56.0373,1.900989403
55.7976,1.917497139
56.3731,1.878235483
56.4452,1.873405654
56.5007,1.869701077
55.5833,1.932446766
56.1929,1.890392457
56.4543,1.872797448
55.6099,1.930581225
56.0426,1.900626922
