# Infill density,Matrix resistivity (kohm.cm)
36.5811,4.64095218
36.4465,4.678513019
36.7524,4.593829725
36.6408,4.624443759
36.682,4.61310465
36.5011,4.663219334
36.3622,4.702280752
36.5194,4.658110965
36.3867,4.695353683
36.4914,4.665930612
36.3874,4.695156002
36.6179,4.630765232
36.6759,4.614780747
36.4042,4.690415568
36.4846,4.667832776
36.4546,4.676239211
36.7363,4.598226616
36.5324,4.654487399
36.6699,4.616430299
36.6335,4.626457431
36.7564,4.592738353
36.6479,4.622486574
36.54,4.652371053
36.7114,4.605039785
36.3796,4.697359472
36.3547,4.704404488
36.6714,4.616017825
36.6037,4.634691907
36.4705,4.671780846
36.6445,4.623423655
36.7329,4.599155996
36.6554,4.620420536
36.3356,4.709819733
36.6354,4.625933192
36.39,4.694421872
36.7448,4.595904454
36.4947,4.665007941
36.48,4.669120224
36.6051,4.634304538
36.6219,4.629660068
36.494,4.665203635
36.7573,4.59249285
36.6437,4.623644188
36.4313,4.6827846
36.5327,4.65440383
36.6147,4.631649661
36.5128,4.659952316
36.6612,4.618823792
36.4042,4.690415568
36.4141,4.687625612
36.4245,4.684697551
36.3484,4.706189589
36.4167,4.686893328
36.3427,4.707805595
36.658,4.619704647
36.7298,4.600003629
36.4244,4.684725692
36.3373,4.709337352
36.4794,4.669288193
36.4062,4.689851731
36.3972,4.692389836
36.7264,4.600933572
36.4676,4.67259351
36.731,4.599675484
36.5368,4.653261962
36.4762,4.670184187
36.7835,4.585354999
36.6769,4.614505912
36.4589,4.675032831
36.6731,4.615550423
36.4591,4.674976733
36.5928,4.637709588
36.4743,4.670716312
36.5154,4.659226799
36.3929,4.693603247
36.7012,4.607835293
36.3596,4.703016811
36.4223,4.685316709
36.3596,4.703016811
36.6598,4.619209134
36.3452,4.707096713
36.6637,4.618135808
36.639,4.624940153
36.5576,4.647475831
36.3881,4.694958334
36.3885,4.694845386
36.4284,4.683600268
36.4884,4.666769652
36.4048,4.690246406
36.4399,4.680367033
36.4309,4.682897093
36.7096,4.605532916
36.7675,4.589711922
36.776,4.587396499
36.7042,4.607012808
36.3407,4.708372821
36.3653,4.701403381
36.4445,4.67907472
36.3302,4.711352517
36.7826,4.585599904
36.5701,4.644004015
36.483,4.668280521
36.7338,4.598909955
36.3849,4.695862066
36.7095,4.605560315
36.4156,4.687203119
36.5476,4.650256216
36.321,4.71396573
36.589,4.638762348
36.7096,4.605532916
36.4383,4.680816665
36.5222,4.657330131
36.3393,4.708769943
36.5472,4.650367486
36.734,4.598855282
36.328,4.711977209
36.5594,4.646975639
36.3371,4.709394098
36.5882,4.638984029
36.5187,4.658306206
36.5445,4.651118665
36.3362,4.709649472
36.4219,4.685429297
36.4494,4.67769874
36.5766,4.642200278
36.5357,4.653568274
36.5137,4.659701155
36.4267,4.684078521
36.4035,4.690612936
36.4015,4.691176917
36.3928,4.693631472
36.4048,4.690246406
36.3651,4.701459978
36.3622,4.702280752
36.4184,4.686414624
36.358,4.703469859
36.3446,4.70726683
36.359,4.703186696
36.5526,4.648865698
36.7856,4.584783635
36.59,4.638485269
36.5668,4.64492018
36.6315,4.627009362
36.3985,4.692023088
36.5546,4.648309673
36.7479,4.595058006
36.5688,4.644364895
36.4703,4.671836885
36.5439,4.651285619
36.7173,4.603423989
36.6966,4.609096883
36.6129,4.632147268
36.7546,4.59322942
36.7351,4.598554599
36.5559,4.647948313
36.4387,4.680704251
36.4147,4.687456608
36.6534,4.620971338
36.4946,4.665035897
36.5199,4.657971516
36.6209,4.62993632
36.579,4.64153456
36.7548,4.593174853
36.5125,4.660036041
36.4385,4.680760457
36.62,4.630184969
36.3851,4.695805574
36.5425,4.651675216
36.5065,4.661711033
36.6618,4.618658661
36.4459,4.678681518
36.4183,4.686442781
36.3248,4.712886084
36.4986,4.663917881
36.3717,4.699592845
36.3425,4.707862313
36.6576,4.619814773
36.353,4.704886077
36.7563,4.592765632
36.6912,4.610578571
36.6818,4.613159589
36.7115,4.605012391
36.7249,4.601343935
36.4898,4.666378071
36.4683,4.672397329
36.5612,4.646475531
36.786,4.584674816
36.5775,4.641950616
36.5416,4.651925699
36.3322,4.710784728
36.7552,4.593065722
36.4907,4.666126367
36.6658,4.617558025
36.482,4.668560395
36.6061,4.634027877
36.3508,4.705509425
36.6411,4.624361034
36.7698,4.589085215
36.3585,4.703328274
36.5639,4.645725528
36.6732,4.615522931
36.5922,4.637875788
36.6277,4.628058315
36.4515,4.677109229
36.4756,4.670352216
36.6014,4.635328409
36.7617,4.59129291
36.5855,4.639732327
36.5946,4.637211043
36.3952,4.692954152
36.4383,4.680816665
36.7207,4.602493256
36.5227,4.657190718
36.5929,4.637681889
36.6962,4.609206612
36.3582,4.703413224
36.7124,4.604765858
36.3566,4.703866333
36.4603,4.674640162
36.679,4.613928841
36.3547,4.704404488
36.6567,4.62006257
36.5343,4.653958171
36.4822,4.668504418
36.7428,4.59645068
36.3289,4.711721638
36.4769,4.669988166
36.7326,4.599238014
36.5914,4.638097403
36.6875,4.611594234
36.788,4.584130783
36.3258,4.712602031
36.6854,4.612170847
36.6277,4.628058315
36.37,4.700073662
36.4533,4.676604026
36.474,4.67080034
36.6103,4.632866183
36.7647,4.590475051
36.7089,4.605724712
36.3813,4.69687909
36.5532,4.648698879
36.7885,4.583994791
36.4463,4.678569184
36.7088,4.605752112
36.7048,4.606848339
36.5141,4.659589535
36.6804,4.61354419
36.4491,4.677782965
36.3513,4.705367744
36.7412,4.596887734
36.4431,4.679467973
36.4455,4.678793856
36.5322,4.654543112
36.3471,4.706558075
36.7682,4.589521171
36.6103,4.632866183
36.4088,4.689118901
36.489,4.666601825
36.652,4.62135696
36.6107,4.632755569
36.3657,4.70129019
36.6185,4.630599431
36.6808,4.613434299
36.6079,4.633529952
36.7185,4.603095461
36.6325,4.626733383
36.6268,4.628306806
36.3522,4.705112734
36.6717,4.615935337
36.3888,4.694760679
36.5014,4.66313552
36.6791,4.613901364
36.4504,4.677418006
36.7081,4.605943923
36.479,4.669400177
36.7297,4.600030976
36.6341,4.626291872
36.5948,4.637155654
36.3517,4.705254404
36.4018,4.691092313
36.7063,4.606437206
36.3823,4.696596549
36.7697,4.58911246
36.3279,4.712005607
36.373,4.699225213
36.4137,4.687738287
36.411,4.688498955
36.7106,4.605258944
36.6068,4.633834229
36.6685,4.616815328
36.3657,4.70129019
36.3936,4.693405682
36.6896,4.611017734
36.3659,4.701233597
36.6194,4.630350747
36.5276,4.655824816
36.6351,4.62601596
36.4013,4.691233321
36.7607,4.59156558
36.5312,4.654821697
36.5164,4.658947801
36.7364,4.598199286
36.6465,4.622872395
36.551,4.649310593
36.6475,4.622596803
36.3455,4.707011659
36.3758,4.698433545
36.6872,4.6116766
36.3839,4.696144538
36.5901,4.638457563
36.6478,4.622514131
36.3458,4.706926607
36.6771,4.614450948
36.7706,4.588867261
36.3712,4.699734254
36.5144,4.659505823
36.6254,4.628693389
36.6981,4.608685435
36.5342,4.653986023
36.7726,4.588322448
36.5532,4.648698879
36.4965,4.664504787
36.6204,4.630074456
36.5556,4.6480317
36.5981,4.63624189
36.3484,4.706189589
36.6309,4.627174961
36.5067,4.661655185
36.633,4.626595404
36.582,4.640702624
36.5722,4.643421149
36.3842,4.696059793
36.3638,4.701827883
36.6829,4.612857438
36.7657,4.590202482
36.3655,4.701346785
36.4913,4.665958576
36.4038,4.690528349
36.5206,4.657776297
36.78,4.586307522
36.4981,4.66405761
36.685,4.61228069
36.4853,4.667636909
36.4501,4.677502223
36.7437,4.596204866
36.6422,4.624057732
36.5437,4.651341273
36.4092,4.689006174
36.3642,4.701714677
36.5877,4.639122589
36.4238,4.684894542
36.782,4.585763185
36.5037,4.66249302
36.6215,4.629770566
36.4408,4.680114145
36.7455,4.595713299
36.3402,4.708514645
36.6858,4.612061007
36.5703,4.643948499
36.3264,4.712431612
36.4117,4.688301726
36.5295,4.65529535
36.6702,4.6163478
36.5474,4.65031185
36.4504,4.677418006
36.5,4.663526675
36.4654,4.673210161
36.4567,4.675649988
36.5694,4.64419833
36.6047,4.634415209
36.6536,4.620916253
36.4107,4.688583485
36.3898,4.694478337
36.6793,4.613846412
36.7155,4.603916849
36.7112,4.605094573
36.6328,4.626650595
36.5783,4.641728713
36.7339,4.598882619
36.5795,4.641395888
36.4758,4.670296206
36.3423,4.707919032
36.3771,4.698066055
36.6075,4.633640595
36.4002,4.691543562
36.7542,4.593338557
36.4692,4.672145116
36.5368,4.653261962
36.5829,4.640453089
36.3686,4.700469687
36.5073,4.661487646
36.7824,4.58565433
36.532,4.654598827
36.501,4.663247273
36.3711,4.699762536
36.6144,4.631732589
36.6744,4.615193049
36.3237,4.713198573
36.3906,4.694252483
36.421,4.685682636
36.7259,4.601070353
36.7537,4.593474985
36.7536,4.593502271
36.4913,4.665958576
36.7191,4.602931211
36.341,4.708287731
36.6801,4.613626611
36.7432,4.596341427
36.503,4.662688549
36.4237,4.684922685
36.6851,4.612253229
36.4061,4.68987992
36.4149,4.687400275
36.703,4.607341774
36.7203,4.602602739
36.4837,4.668084624
36.7427,4.596477994
36.7649,4.590420535
36.4432,4.679439882
36.6041,4.634581224
36.3225,4.713539508
36.3355,4.709848111
36.5368,4.653261962
36.7707,4.588840018
36.5631,4.645947731
36.5166,4.658892005
36.3691,4.700328243
36.5439,4.651285619
36.7352,4.598527266
36.6328,4.626650595
36.3984,4.692051298
36.655,4.620530688
36.5903,4.638402151
36.3523,4.705084401
36.747,4.595303724
36.7276,4.600605323
36.5645,4.645558886
36.3785,4.697670348
36.7389,4.597516113
36.6257,4.628610545
36.6411,4.624361034
36.6731,4.615550423
36.449,4.677811041
36.3886,4.69481715
36.7097,4.605505518
36.4251,4.684528712
36.4421,4.6797489
36.6153,4.63148381
36.7775,4.586988085
36.5014,4.66313552
36.759,4.592029178
36.5567,4.647725959
36.5055,4.661990291
36.505,4.662129929
36.7008,4.607944975
36.6683,4.616870336
36.3792,4.697472514
36.7643,4.590584086
36.7591,4.592001906
36.496,4.664644543
36.4937,4.665287508
36.4485,4.677951423
36.4254,4.684444296
36.4233,4.685035258
36.3901,4.69439364
36.7306,4.599784861
36.7599,4.591783735
36.5324,4.654487399
36.4202,4.685907844
36.6909,4.610660909
36.6324,4.62676098
36.6941,4.609782757
36.7813,4.585953692
36.431,4.682868969
36.6188,4.630516534
36.4706,4.671752827
36.5265,4.656131393
36.4902,4.6662662
36.69,4.610907937
36.4381,4.680872874
36.7167,4.603588266
36.5668,4.64492018
36.725,4.601316576
36.5912,4.638152809
36.637,4.6254918
36.7641,4.590638604
36.6126,4.632230211
36.7057,4.606601652
36.5916,4.638041998
36.5621,4.646225509
36.7296,4.600058323
36.3967,4.692530905
36.3889,4.694732443
36.6257,4.628610545
36.4448,4.678990458
36.4594,4.674892586
36.581,4.64097991
36.4833,4.668196564
36.4969,4.664392986
36.7037,4.607149873
36.4772,4.66990416
36.64,4.624664368
36.7279,4.600523267
36.5965,4.636684892
36.6328,4.626650595
36.746,4.595576768
36.5365,4.653345498
36.3256,4.71265884
36.344,4.707436956
36.3417,4.708089195
36.3981,4.692135929
36.5686,4.644420418
36.763,4.590938476
36.3476,4.706416344
36.4538,4.676463707
36.4087,4.689147084
36.7078,4.606026131
36.722,4.602137466
36.6093,4.633142735
36.571,4.643754202
36.3504,4.705622775
36.5792,4.641479091
36.536,4.653484731
36.6997,4.608246621
36.7518,4.593993466
36.7798,4.586361961
36.56,4.646808927
36.7331,4.599101319
36.4981,4.66405761
36.7503,4.594402859
36.5277,4.655796947
36.511,4.6604547
36.6506,4.621742633
36.6169,4.631041587
36.5361,4.653456884
36.5706,4.643865227
36.7055,4.60665647
36.3451,4.707125065
36.4555,4.675986672
36.6389,4.624967733
36.4502,4.67747415
36.4229,4.685147835
36.5022,4.662912026
36.7451,4.595822529
36.4389,4.680648045
36.7511,4.594184509
36.3494,4.705906169
36.7471,4.595276421
36.5562,4.647864928
36.6552,4.620475611
36.3672,4.700865764
36.7311,4.59964814
36.7537,4.593474985
36.6306,4.627257764
36.5812,4.640924451
36.5959,4.636851035
36.5007,4.663331091
36.6068,4.633834229
36.4048,4.690246406
36.5853,4.639787764
36.6119,4.632423753
36.7764,4.587287583
36.3433,4.707635448
36.4026,4.690866715
36.6416,4.624223166
36.619,4.63046127
36.4375,4.681041506
36.6325,4.626733383
36.7703,4.588948992
36.3729,4.699253491
36.6588,4.619484409
36.655,4.620530688
36.5363,4.653401191
36.4346,4.681856698
36.33,4.711409302
36.715,4.60405377
36.755,4.593120287
36.7192,4.602903837
36.4054,4.690077253
36.5851,4.639843202
36.5105,4.660594267
36.5587,4.647170148
36.4091,4.689034356
36.4532,4.676632091
36.6701,4.616375299
36.4581,4.675257237
36.3637,4.701856186
36.5437,4.651341273
36.6138,4.631898454
36.324,4.713113346
36.4785,4.669540164
36.4428,4.679552249
36.3709,4.699819102
36.5599,4.646836712
36.6507,4.621715084
36.499,4.663806102
36.5358,4.653540426
36.6778,4.614258582
36.4537,4.67649177
36.3973,4.692361623
36.3556,4.70414956
36.4729,4.671108464
36.5318,4.654654543
36.4098,4.688837092
36.516,4.659059397
36.7293,4.600140367
36.7347,4.598663935
36.4504,4.677418006
36.577,4.642089315
36.3765,4.69823566
36.5733,4.643115884
36.5131,4.659868593
36.4107,4.688583485
36.5266,4.656103521
36.5948,4.637155654
36.7538,4.593447699
36.4895,4.666461977
36.5025,4.66282822
36.3535,4.704744425
36.6358,4.625822838
36.613,4.632119621
36.3766,4.698207392
36.493,4.665483221
36.7295,4.600085671
36.7287,4.60030446
36.4769,4.669988166
36.3521,4.705141068
36.5204,4.657832073
36.4865,4.667301167
36.4294,4.683318978
36.3273,4.712176002
36.6268,4.628306806
36.4435,4.67935561
36.5483,4.650061504
36.4867,4.667245213
36.4168,4.686865167
36.52,4.657943627
36.684,4.612555318
36.6534,4.620971338
36.5834,4.640314467
36.5466,4.650534398
36.7085,4.605834315
36.3851,4.695805574
36.7776,4.586960859
36.6983,4.60863058
36.6951,4.609508388
36.7582,4.592247368
36.335,4.709990004
36.3265,4.71240321
36.7661,4.590093462
36.7411,4.596915052
36.3695,4.700215093
36.4935,4.665343425
36.7784,4.586743064
36.7004,4.608054661
36.614,4.631843165
36.4491,4.677782965
36.692,4.610359015
36.6751,4.615000634
36.6032,4.634830265
36.5291,4.655406809
36.4649,4.673350327
36.3225,4.713539508
36.4631,4.673854979
36.6812,4.613324412
36.3431,4.707692163
36.7687,4.589384928
36.4956,4.664756353
36.4626,4.673995175
36.4388,4.680676148
36.4319,4.682615869
36.7868,4.584457191
36.3725,4.699366605
36.6225,4.629494329
36.5585,4.647225725
36.4689,4.672229185
36.4895,4.666461977
36.473,4.671080452
36.396,4.692728413
36.3558,4.704092913
36.6529,4.621109054
36.6216,4.629742941
36.4863,4.667357121
36.3467,4.706671465
36.454,4.676407581
36.444,4.679215161
36.6939,4.609837634
36.3952,4.692954152
36.4472,4.678316448
36.4956,4.664756353
36.4347,4.681828584
36.7518,4.593993466
36.7347,4.598663935
36.658,4.619704647
36.6274,4.628141143
36.4204,4.68585154
36.7456,4.595685993
36.3353,4.709904867
36.3415,4.708145918
36.3705,4.699932237
36.3556,4.70414956
36.5568,4.647698166
36.4525,4.67682855
36.5547,4.648281875
36.6128,4.632174916
36.4433,4.679411791
36.6753,4.614945661
36.6402,4.624609214
36.4883,4.666797624
36.585,4.639870921
36.7348,4.5986366
36.7071,4.606217959
36.4366,4.681294473
36.691,4.610633463
36.6763,4.61467081
36.6969,4.609014589
36.5205,4.657804185
36.7525,4.593802436
36.7742,4.587886671
36.483,4.668280521
36.6367,4.625574556
36.7188,4.603013335
36.5047,4.662213715
36.4929,4.665511181
36.3542,4.704546124
36.4483,4.678007578
36.5979,4.636297262
36.5483,4.650061504
36.779,4.586579728
36.5845,4.640009522
36.7159,4.603807318
36.5412,4.652037031
36.3588,4.703243326
36.7076,4.606080937
36.644,4.623561486
36.4729,4.671108464
36.7727,4.58829521
36.5465,4.650562217
36.7657,4.590202482
36.5895,4.638623805
36.3524,4.705056068
36.4171,4.686780685
36.4817,4.668644363
36.5511,4.649282785
36.7523,4.593857015
36.7563,4.592765632
36.7209,4.602438516
36.4674,4.672649564
36.6957,4.609343779
36.7627,4.591020265
36.561,4.646531095
36.4192,4.686189378
36.6166,4.631124499
36.4319,4.682615869
36.7154,4.603944233
36.6063,4.633972547
36.4541,4.676379519
36.4489,4.677839117
36.3991,4.691853835
36.6538,4.620861169
36.5649,4.645447797
36.7347,4.598663935
36.6466,4.622844835
36.3648,4.701544875
36.3505,4.705594437
36.4802,4.669064236
36.6156,4.631400888
36.4057,4.68999268
36.5873,4.639233441
36.6205,4.630046828
36.4276,4.683825319
36.5569,4.647670374
36.3236,4.713226983
36.7252,4.601261858
36.7597,4.591838276
36.733,4.599128657
36.3524,4.705056068
36.5039,4.662437157
36.3515,4.705311073
36.7881,4.584103584
36.5149,4.659366308
36.5775,4.641950616
36.4111,4.688470779
36.486,4.667441055
36.5088,4.661068841
36.474,4.67080034
36.7848,4.585001284
36.5236,4.656939791
36.5594,4.646975639
36.6499,4.621935489
36.7393,4.59740682
36.342,4.708004112
36.6755,4.614890689
36.7155,4.603916849
36.3418,4.708060834
36.3286,4.711806826
36.4031,4.690725724
36.3275,4.712119203
36.5992,4.635937365
36.7444,4.596013691
36.7142,4.604272855
36.5591,4.647058999
36.7112,4.605094573
36.4397,4.680423234
36.5901,4.638457563
36.6249,4.628831466
36.4161,4.687062301
36.3433,4.707635448
36.5847,4.639954081
36.6312,4.62709216
36.726,4.601042996
36.4724,4.671248531
36.4277,4.683797186
36.3471,4.706558075
36.7676,4.589684671
36.3939,4.693321015
36.3607,4.702705379
36.5406,4.652204037
36.3937,4.693377459
36.7795,4.586443622
36.3728,4.699281769
36.5103,4.660650095
36.7498,4.594539336
36.5969,4.636574135
36.4781,4.669652158
36.664,4.61805326
36.5123,4.660091859
36.5927,4.637737287
36.5203,4.657859961
36.75,4.594484744
36.4128,4.687991822
36.6216,4.629742941
36.3471,4.706558075
36.6228,4.629411463
36.3248,4.712886084
36.5012,4.663191396
36.594,4.637377215
36.6127,4.632202563
36.6961,4.609234045
36.5766,4.642200278
36.516,4.659059397
36.6355,4.625905603
36.576,4.642366731
36.5088,4.661068841
36.762,4.591211114
36.3857,4.695636107
36.6558,4.620310388
36.5694,4.64419833
36.4989,4.663834047
36.3556,4.70414956
36.4336,4.68213785
36.714,4.604327629
36.4909,4.666070436
36.3742,4.698885901
36.3817,4.69676607
36.5946,4.637211043
36.6072,4.633723579
36.6498,4.621963041
36.3591,4.703158381
36.3628,4.702110919
36.7062,4.606464613
36.7394,4.597379497
36.728,4.600495915
36.696,4.609261478
36.3553,4.704234534
36.4228,4.68517598
36.4961,4.664616592
36.3222,4.713624747
