# Infill density,Matrix resistivity (kohm.cm)
25.9875,10.16952904
22.4288,14.69294289
25.8516,10.29977652
25.7585,10.39052078
22.8588,13.99356422
22.737,14.1862788
22.959,13.83808514
25.7629,10.38620393
22.3809,14.77423284
25.7641,10.3850271
22.7124,14.22570663
23.1635,13.52905083
22.975,13.81350905
23.0353,13.72150022
25.9471,10.20797766
23.1625,13.53053558
22.5702,14.45702399
22.3916,14.75601305
25.7155,10.43285669
22.9673,13.82532774
23.1038,13.61814025
23.0453,13.70633463
25.7826,10.36691067
25.9729,10.18339759
22.9115,13.91145076
22.7371,14.18611887
22.927,13.88744348
22.3892,14.76009666
22.5067,14.56223023
23.1313,13.57698848
22.4387,14.67622929
25.9172,10.23658046
22.7105,14.22875902
22.8588,13.99356422
25.7707,10.37855825
22.5362,14.51320608
22.8531,14.00249109
25.9222,10.23178864
25.8103,10.3398775
22.6937,14.25579329
23.0457,13.70572855
22.6021,14.40462145
22.5675,14.46147303
25.9967,10.16080516
23.0019,13.77234449
23.1919,13.48699033
22.9562,13.842393
23.1323,13.57549572
23.2424,13.4127044
22.9038,13.92340115
22.6163,14.38139068
22.5565,14.47962097
22.6004,14.40740654
23.2441,13.41021485
22.7881,14.10492357
22.4226,14.70342519
23.157,13.53870628
22.6931,14.25676029
23.0006,13.77432943
22.7799,14.11792926
25.7382,10.41047363
22.8747,13.96871005
23.1398,13.56430828
23.0317,13.72696627
23.0801,13.65376274
23.0243,13.73821278
22.3946,14.75091102
22.8174,14.05860519
23.0507,13.69815613
23.1806,13.50370107
25.75,10.39886812
23.0129,13.75556679
22.7042,14.23888744
22.4539,14.65062599
22.4896,14.59076662
22.6246,14.36783932
25.9411,10.2137073
25.9888,10.1682956
22.6062,14.39790794
22.8602,13.99137302
25.7271,10.42140923
22.7119,14.22650979
22.8867,13.94999799
22.5884,14.42709007
22.6792,14.27919126
22.8797,13.96090858
22.822,14.05135503
22.5551,14.48193327
22.7513,14.16343807
23.177,13.50903167
26.0066,10.1514306
23.1431,13.55939039
22.7788,14.11967536
22.6425,14.33868218
22.4861,14.59661821
25.8205,10.32995089
22.9677,13.82471339
22.8392,14.02429761
23.2496,13.40216541
23.0294,13.73046026
22.8213,14.05245794
26.0235,10.13545888
25.9849,10.17199661
25.9664,10.18958149
23.0776,13.65752891
25.8288,10.32188437
25.9976,10.15995236
23.1416,13.56162545
22.3844,14.76826921
22.5483,14.49317269
22.6623,14.30653809
26.0019,10.15587946
25.7755,10.3738576
22.4506,14.65617864
22.9002,13.92899388
22.6346,14.35153896
23.126,13.58490436
23.046,13.70527402
23.2151,13.45278302
22.3819,14.77252856
22.5426,14.5026045
22.5542,14.48342006
25.9147,10.23897769
23.1917,13.48728581
23.0379,13.71755463
23.1692,13.52059262
25.9254,10.22872372
22.8317,14.03608585
22.6765,14.28355478
23.2496,13.40216541
23.2281,13.43367457
22.7642,14.14288293
25.8545,10.29696988
22.5768,14.44615758
25.7396,10.40909564
25.808,10.34211792
22.4024,14.73765868
22.6746,14.28662665
22.6033,14.40265601
23.1322,13.57564499
22.4169,14.7130725
23.1326,13.57504795
22.7861,14.10809396
25.7873,10.36231601
22.9678,13.82455981
26.012,10.14632292
22.5143,14.54957547
22.423,14.70274856
25.8523,10.29909895
23.1189,13.59552001
23.2509,13.40026392
22.6403,14.34226073
23.0103,13.75952953
22.5221,14.53660562
22.7777,14.12142179
25.8405,10.31053027
22.8153,14.061917
22.5811,14.43908485
22.6935,14.25611561
22.7018,14.24274886
22.7824,14.11396212
23.0435,13.70906249
23.237,13.42061717
22.6593,14.31140113
25.9529,10.20244381
25.9813,10.1754148
23.1225,13.5901358
26.0176,10.14103033
23.1459,13.55521982
23.0962,13.62954761
22.7564,14.15530602
22.8077,14.07391282
22.5049,14.56522994
25.795,10.3547955
26.0124,10.14594474
22.3979,14.74530198
22.9464,13.8574871
23.2178,13.44881084
23.2456,13.4080188
22.8161,14.06065522
22.4034,14.73596102
22.8346,14.03152589
22.9423,13.86380964
25.9605,10.19519967
22.7129,14.22490355
25.9465,10.2085504
22.6833,14.27256918
22.9493,13.85301779
23.0211,13.74308061
26.0355,10.12414193
23.1253,13.5859504
22.7369,14.18643873
22.6465,14.3321793
22.9205,13.89750313
22.9452,13.85933713
25.8784,10.2738849
22.3812,14.77372152
22.9068,13.91874324
22.4938,14.58374956
23.0405,13.71361083
22.8084,14.07280727
22.7538,14.15945086
25.7185,10.42989425
22.6121,14.38825563
22.501,14.57173263
22.438,14.67741008
23.0722,13.66566939
23.1316,13.57654062
25.9564,10.19910669
23.2266,13.43587722
22.9629,13.8320884
22.7823,14.11412077
22.3923,14.75482233
25.765,10.38414461
22.7283,14.20020318
22.5309,14.52199472
25.8965,10.25645608
25.8597,10.29194029
23.0065,13.76532445
22.59,14.42446316
22.5721,14.45389447
26.0119,10.14641747
22.4289,14.69277391
22.4128,14.72001793
25.9467,10.20835948
22.6989,14.24741694
22.6673,14.29843876
22.7907,14.10080374
23.0037,13.76959685
22.754,14.15913196
22.8439,14.01691823
22.9783,13.80844875
22.4449,14.66577737
23.1581,13.53707152
22.6674,14.29827685
22.6053,14.39938121
25.7331,10.41549586
22.9026,13.925265
22.9724,13.817498
22.7489,14.16726745
22.5249,14.5319542
22.7434,14.17604924
22.9079,13.91703595
25.8584,10.29319732
23.0119,13.75709071
23.0695,13.66974248
22.8136,14.06459888
23.1093,13.60989426
25.8996,10.25347569
22.4692,14.6249249
23.1408,13.56281771
26.0019,10.15587946
23.2126,13.45646261
22.5637,14.46773829
25.9591,10.19653351
26.0073,10.15076827
22.9415,13.86504383
23.0498,13.69951869
25.7672,10.38198791
22.5027,14.56889756
22.9543,13.84531739
22.4007,14.74054542
25.8877,10.26492396
23.0875,13.64262443
22.3952,14.74989094
22.4569,14.64558098
22.6418,14.33982066
23.1437,13.55849652
22.4684,14.626267
22.4239,14.70122631
22.4555,14.64793498
