# Infill density,Matrix resistivity (kohm.cm)
91.252,0.731929444
91.1227,0.733913559
91.289,0.731363224
90.2596,0.747376671
89.6859,0.756541139
90.5509,0.742789816
90.5165,0.743329182
89.5039,0.759485323
91.126,0.733862816
92.2401,0.717040829
90.3042,0.746671517
89.467,0.76008444
90.689,0.740630679
91.7326,0.724627854
91.8849,0.722337828
90.6557,0.74115041
91.0516,0.735008189
92.0149,0.720392076
91.4728,0.728560646
92.1469,0.718424786
90.1155,0.749662134
90.4515,0.74435001
89.1545,0.765188109
90.0734,0.75033192
90.0872,0.750112267
91.3987,0.729688492
92.1686,0.718102182
89.3115,0.762617331
89.4045,0.761100895
92.0087,0.720484686
90.2729,0.74716628
90.1297,0.749436432
90.9035,0.73729652
91.1622,0.733306536
91.9277,0.721696317
90.1128,0.749705061
89.2067,0.76433186
89.1547,0.765184825
92.2146,0.717419071
89.1786,0.764792604
91.0355,0.735256414
90.8373,0.738323009
92.0824,0.719385021
91.0831,0.734522911
91.8535,0.722809038
89.3127,0.762597733
89.6595,0.756967097
90.9762,0.73617182
90.227,0.747892758
91.0705,0.734716962
90.7458,0.739745489
89.5181,0.759254967
91.0224,0.735458483
91.2323,0.732231198
90.9329,0.736841365
90.6576,0.74112074
89.132,0.765557646
91.155,0.733417124
90.3718,0.745604706
89.3628,0.76178026
90.5077,0.743467258
89.1377,0.765464003
89.4918,0.7596817
90.2969,0.746786863
90.1528,0.749069496
90.4423,0.744494674
92.0794,0.719429732
89.4297,0.760690804
90.2659,0.747277001
91.6438,0.725968335
91.639,0.726040905
91.0918,0.73438897
90.4232,0.74479515
90.4931,0.743696427
91.5608,0.727224782
91.1116,0.734084282
89.4802,0.759870036
89.5809,0.758237518
90.3872,0.74536201
89.1684,0.764959957
91.0127,0.735608163
91.3438,0.730525869
91.8143,0.723397977
91.2482,0.731987635
90.3606,0.745781291
91.0657,0.734790907
90.0729,0.75033988
91.471,0.728588011
90.174,0.748732989
91.4968,0.728195938
91.9505,0.721354943
92.1755,0.71799965
91.5237,0.727787501
91.0521,0.735000482
91.2695,0.731661551
91.1786,0.733054737
89.5197,0.759229018
92.1436,0.718473865
90.5135,0.743376249
91.3373,0.730625111
91.556,0.727297548
90.6199,0.741709797
91.5573,0.727277839
91.6555,0.725791496
90.6263,0.741609746
91.094,0.734355106
90.3228,0.746377748
90.8562,0.738029719
91.4952,0.728220243
91.467,0.728648827
91.1881,0.73290894
91.1711,0.733169872
89.4119,0.760980435
89.3865,0.761394029
90.7018,0.740431055
92.2673,0.716637715
89.6147,0.757690795
90.7928,0.73901428
90.592,0.742146204
90.9553,0.736494876
91.0127,0.735608163
90.2276,0.747883255
91.8748,0.722489343
91.3893,0.729831761
90.5574,0.74268797
90.6414,0.741373773
90.6188,0.741726996
89.3519,0.761957996
91.697,0.725164788
90.56,0.742647238
90.1732,0.748745683
89.6098,0.757770015
89.4331,0.7606355
89.549,0.758754076
91.5485,0.727411268
90.6771,0.740816343
90.4618,0.744188102
89.4303,0.760681044
92.2128,0.717445782
92.2291,0.717203954
90.5068,0.743481381
89.4936,0.759652482
91.1028,0.734219675
92.0007,0.720604212
90.679,0.740786694
91.4435,0.729006282
89.3423,0.762114589
91.0123,0.735614337
92.01,0.720465267
90.8051,0.738823108
92.2503,0.71688962
90.7707,0.739357963
90.6351,0.741472211
90.4123,0.744966711
90.1981,0.748350738
89.4487,0.760381837
92.2001,0.717634289
91.2184,0.732444228
90.3084,0.746605166
90.3113,0.746559358
89.268,0.763328258
89.6699,0.75679925
91.3236,0.730834354
91.0563,0.73493575
90.5,0.743588107
90.3827,0.745432915
91.4302,0.729208709
