# Infill density,Matrix resistivity (kohm.cm)
20.1,19.64656189
20.1318,19.56210168
20.114,19.60930783
20.0487,19.78402435
20.1678,19.46717157
20.0338,19.82423287
20.1393,19.54226479
20.1366,19.54940244
20.1781,19.44014388
20.1272,19.57428393
20.0296,19.83558997
20.0077,19.89497479
20.0984,19.65082656
20.0545,19.76840728
20.0339,19.82396259
20.0236,19.85183211
20.099,19.64922714
20.0399,19.80775618
20.1579,19.49320521
20.0911,19.67030257
20.0538,19.77029107
20.1393,19.54226479
20.145,19.52720985
20.1601,19.48741524
20.1666,19.47032426
20.1597,19.48846776
20.1432,19.53196208
20.0598,19.75415341
20.1511,19.51111855
20.1472,19.52140403
20.0406,19.80586679
20.1143,19.60851074
20.0118,19.88383589
20.038,19.81288596
20.0586,19.75737929
20.0083,19.8933441
20.1418,19.53565951
20.1772,19.44250318
20.1218,19.58860002
20.1711,19.4585058
20.0265,19.84397914
20.122,19.5880695
20.0133,19.87976313
20.0955,19.65855998
20.0427,19.8002003
20.1781,19.44014388
20.0709,19.72435313
20.0739,19.7163111
20.0389,19.81045581
20.1262,19.57693382
20.0005,19.91455948
20.1172,19.60080817
20.1759,19.44591184
20.1685,19.46533287
20.0314,19.83072139
20.0448,19.79453636
20.0048,19.90285943
20.036,19.81828798
20.1292,19.56898584
20.03,19.8345079
20.1181,19.59841868
20.0983,19.65109315
20.1552,19.50031478
20.0353,19.82017923
20.1677,19.46743426
20.0996,19.64762792
20.1506,19.51243673
20.0757,19.71148835
20.1776,19.44145455
20.1766,19.44407629
20.1296,19.56792649
20.0595,19.7549598
20.0043,19.90421935
20.0898,19.67377407
20.158,19.49294198
20.1662,19.47137533
20.1647,19.47531765
20.1116,19.61568637
20.0752,19.71282782
20.1552,19.50031478
20.1424,19.53407476
20.1184,19.59762228
20.1672,19.46874781
20.0212,19.85833481
20.0375,19.81423625
20.1721,19.45588101
20.0516,19.77621339
20.1251,19.57984935
20.1571,19.49531133
20.1516,19.50980052
20.089,19.67591086
20.1655,19.47321493
20.1099,19.62020647
20.0626,19.74662956
20.1026,19.63963489
20.1504,19.51296404
20.1594,19.48925721
20.1101,19.6196746
20.0614,19.74985352
20.1775,19.4417167
20.0407,19.8055969
20.0418,19.80262849
20.1745,19.44958376
20.0126,19.88166359
20.1346,19.55469222
20.0432,19.79885152
20.0654,19.73911021
20.0775,19.70666745
20.1434,19.53143396
20.0107,19.88682342
20.0225,19.8548121
20.1656,19.47295211
20.1715,19.45745582
20.0571,19.7614128
20.0757,19.71148835
20.0823,19.69382076
20.1569,19.49583791
20.156,19.49820782
20.0242,19.85020696
20.0955,19.65855998
20.15,19.51401873
20.1158,19.60452606
20.07,19.72676674
20.1718,19.45666839
20.0525,19.77379029
20.0763,19.70988118
20.0148,19.87569167
20.1075,19.62659057
20.1709,19.45903083
20.0067,19.89769308
20.1416,19.5361878
20.0909,19.67083658
20.0055,19.9009558
20.0182,19.86646788
20.0951,19.65962703
20.1217,19.58886529
20.1145,19.60797937
20.1749,19.44853453
20.1571,19.49531133
20.0227,19.85427023
20.0614,19.74985352
20.1284,19.57110481
20.0482,19.78537155
20.0911,19.67030257
20.1214,19.58966113
20.1246,19.58117482
20.1726,19.45456882
20.008,19.89415942
20.0073,19.89606204
20.0666,19.73588901
20.1066,19.62898544
20.1493,19.51586464
20.0698,19.72730316
20.1082,19.6247282
20.008,19.89415942
20.0866,19.68232341
20.0079,19.8944312
20.1536,19.50452977
20.0852,19.68606557
20.084,19.68927403
20.1775,19.4417167
20.0376,19.81396618
20.0269,19.84289635
20.0576,19.76006815
20.0455,19.79264894
20.0426,19.80047008
20.0789,19.70291914
20.1548,19.50136839
20.1047,19.6340428
20.0389,19.81045581
20.1589,19.49057308
20.0857,19.68472896
20.018,19.86701027
20.0411,19.8045174
20.044,19.79669375
20.1112,19.61674977
20.1391,19.54279337
20.0038,19.90557941
20.1122,19.61409143
20.1757,19.44643634
20.1089,19.62286611
20.0005,19.91455948
20.0372,19.81504649
20.1489,19.51691957
20.135,19.55363408
20.0728,19.71925925
20.0285,19.83856614
20.0839,19.68954144
20.0934,19.66416302
20.1481,19.51902971
20.1129,19.61223092
20.0029,19.90802789
20.1294,19.56845615
20.0289,19.83748381
20.0309,19.83207359
20.1366,19.54940244
20.1231,19.58515206
20.1668,19.46979875
20.165,19.47452909
20.128,19.57216443
20.0591,19.75603507
