# Infill density,Matrix resistivity (kohm.cm)
22.2642,14.97526014
21.3211,16.77019057
22.4153,14.7157823
22.5107,14.55556768
22.4875,14.59427713
21.2,17.02496922
21.5895,16.22637454
21.4699,16.46523303
21.6591,16.08986471
22.0841,15.2940289
21.7909,15.83624381
21.4728,16.45937624
22.1965,15.0938533
22.1808,15.12156611
22.451,14.65550542
21.7265,15.95937846
22.3672,14.79761253
21.7682,15.87947632
22.4005,14.7408851
21.7316,15.94957245
22.4205,14.70697831
21.2842,16.84718656
21.543,16.31859216
22.0126,15.42354015
21.9837,15.47637672
21.2498,16.91946651
21.8428,15.73809009
21.9523,15.53410635
21.4899,16.42490768
22.5758,14.44780319
21.4677,16.46967829
21.8178,15.78525085
21.2771,16.8620651
21.8943,15.64163259
21.6031,16.19955777
22.5645,14.46641893
22.107,15.25290939
22.1342,15.20429359
21.5687,16.26752329
21.3455,16.71957987
22.4383,14.67690401
22.3082,14.89896484
22.0914,15.28090208
21.3812,16.64596104
22.5698,14.45768297
22.3602,14.80958076
21.7511,15.9121659
21.3554,16.69911348
22.0105,15.42736995
21.7731,15.87012854
22.041,15.37189277
22.0204,15.40932823
21.2869,16.84153393
22.4187,14.71002491
22.0108,15.42682274
21.7329,15.94707439
21.4404,16.52499693
21.5873,16.23071909
21.7117,15.98788868
22.3468,14.83253376
21.4316,16.5428907
21.6354,16.13614578
21.932,15.57160832
21.7288,15.95495497
21.2652,16.88704862
22.1364,15.20037205
21.7865,15.84460925
22.2626,14.97804605
21.7963,15.8259866
21.8337,15.755231
22.1653,15.14900425
22.4478,14.66089258
22.4964,14.57940832
22.295,14.92178931
21.3754,16.6578869
22.4053,14.73273629
21.5471,16.31042814
21.7001,16.01029041
22.5741,14.45060138
22.2715,14.96255972
21.2613,16.89524913
21.5591,16.28657023
21.1916,17.04286653
22.5616,14.47120249
21.7904,15.83719408
22.5198,14.54042818
22.242,15.01398739
21.3223,16.76769591
22.031,15.39004749
22.204,15.08064279
22.2495,15.00088631
21.5553,16.29411931
22.4296,14.69159118
22.0559,15.34490447
22.3152,14.88688316
21.8804,15.66757521
21.4222,16.56203808
22.3209,14.87705657
22.367,14.79795427
22.2678,14.9689948
21.9387,15.55921514
22.0569,15.34309583
22.2992,14.91452103
22.3863,14.7650334
21.2065,17.01114034
22.4136,14.71866232
22.3355,14.85193304
21.2838,16.84802424
21.825,15.77164585
21.4098,16.58734954
21.2761,16.86416232
22.2489,15.00193373
21.3704,16.66817857
22.0354,15.38205527
22.1507,15.17492069
22.0873,15.2882725
21.9884,15.46776461
21.3005,16.81310657
21.4921,16.42048135
21.4606,16.48403722
21.9355,15.56513234
22.2196,15.05322295
22.3187,14.88084808
22.1063,15.25416375
21.3438,16.72309826
22.5843,14.43382493
22.1312,15.20964369
21.9009,15.62933808
22.5068,14.56206361
22.0359,15.38114748
22.3296,14.86207768
21.7898,15.83833452
21.9384,15.55976973
21.4282,16.54981234
21.8694,15.68815321
21.2386,16.9431045
22.1078,15.25147604
22.2744,14.95751903
22.1845,15.11502789
21.7157,15.98017535
22.2079,15.07378049
21.3848,16.63856552
22.4032,14.73630052
22.059,15.33929879
21.2484,16.92241843
21.7732,15.86993786
21.7105,15.99020382
21.8323,15.75787066
21.6747,16.05951471
21.4849,16.43497449
21.6217,16.16299427
22.2003,15.08715771
21.5017,16.40118833
21.9864,15.47142842
21.6587,16.09064409
21.3168,16.77913457
22.1743,15.13306293
21.3664,16.67641909
21.697,16.01628542
21.8184,15.7841164
22.2144,15.06235421
22.03,15.39186481
21.8292,15.76371809
21.3979,16.61169747
21.9777,15.48738183
21.8267,15.76843624
21.2038,17.0168825
21.9148,15.60349462
21.4634,16.4783722
22.2897,14.93096911
21.4988,16.40701268
21.4827,16.43940695
22.423,14.70274856
21.7428,15.92807083
22.5448,14.49896301
21.3349,16.74153702
21.8459,15.73225755
22.2362,15.0241312
22.3473,14.83167631
21.6522,16.10331744
21.7577,15.89953638
22.2111,15.06815355
22.237,15.02273141
21.5355,16.33354292
21.887,15.65524873
22.4874,14.59444433
22.2852,14.93877023
21.7679,15.88004892
21.6737,16.06145753
21.2592,16.89966738
22.4465,14.663082
21.8749,15.67785892
21.7303,15.95207112
21.2806,16.85472803
22.5127,14.5522382
21.3992,16.60903489
21.4348,16.53638036
22.4922,14.5864221
22.1865,15.11149555
22.3266,14.86724014
21.6681,16.07234413
22.5314,14.52116525
21.5704,16.26415403
21.883,15.66271751
22.4749,14.61536806
21.5967,16.21216876
22.0044,15.43850306
22.4874,14.59444433
22.131,15.21000047
21.2493,16.92052067
21.5685,16.26791974
21.5133,16.37792331
21.4689,16.46725337
22.1033,15.25954141
21.7413,15.93094787
21.7219,15.9682312
21.3265,16.75896916
21.3812,16.64596104
21.9153,15.60256625
21.9976,15.4509286
21.8431,15.7375255
21.6583,16.09142354
21.9349,15.56624221
21.7463,15.92136089
21.4043,16.59859583
21.9478,15.54240737
21.4339,16.53821099
21.2135,16.99626738
21.8685,15.68983874
21.9326,15.57049785
21.3362,16.73884173
21.7282,15.95610874
22.2924,14.9262915
21.8376,15.74788131
21.9244,15.58568501
21.938,15.56050923
21.8542,15.71665809
21.5573,16.29014543
22.4914,14.58775866
21.203,17.01858447
21.7202,15.97150481
21.4681,16.46886992
21.9198,15.5942148
21.8649,15.6965837
21.7315,15.94976464
21.753,15.90852852
21.6207,16.16495676
22.4719,14.62039676
21.8177,15.78543994
22.13,15.21178456
21.8742,15.67916851
21.7384,15.93651247
22.16,15.15840424
21.2572,16.90387691
21.8371,15.74882328
22.0097,15.42882931
21.6589,16.09025439
22.2782,14.95091803
21.6129,16.18027698
21.383,16.64226264
21.5717,16.26157828
22.3117,14.89292208
21.2759,16.86458182
21.9832,15.47729334
22.0957,15.27317811
21.9843,15.47527688
21.3658,16.67765572
21.604,16.19778559
22.3683,14.79573319
22.1621,15.15467862
21.7598,15.89552119
22.0283,15.39495503
22.2823,14.94380101
21.4726,16.45978005
21.1929,17.04009478
21.3816,16.64513906
21.8267,15.76843624
22.1211,15.22767744
22.5755,14.44829692
22.1393,15.19520518
21.4413,16.5231686
21.8491,15.72624043
21.8091,15.80171479
21.9309,15.5736445
21.8564,15.71252736
21.4542,16.49699731
21.8867,15.65580869
22.5204,14.53943084
22.3756,14.78327066
21.4371,16.53170354
22.3521,14.82344867
21.3735,16.66179656
21.4848,16.43517592
22.4866,14.59578205
21.5294,16.34571872
21.8878,15.65375564
21.5418,16.32098284
21.8157,15.78922244
21.5919,16.22163711
21.5972,16.21118298
21.9111,15.61036727
21.4984,16.40781629
21.9452,15.54720668
21.3498,16.7106856
21.3417,16.72744611
22.4501,14.65702024
21.9944,15.45678134
21.6762,16.05660117
22.0952,15.27407593
21.9205,15.59291632
22.3308,14.86001348
22.1636,15.15201835
22.4804,14.60615583
22.3746,14.78497688
22.5591,14.47532824
22.2653,14.97334529
21.4494,16.50672787
21.5058,16.39295943
21.8664,15.69377275
22.0624,15.33315432
22.5326,14.51917481
22.2947,14.92230868
22.2402,15.01713432
21.7274,15.9576473
22.3546,14.81916628
22.5025,14.56923105
21.7602,15.89475657
21.2877,16.83985964
22.0707,15.31817078
21.3435,16.72371927
22.036,15.38096593
22.5172,14.54475123
21.7065,15.99792476
22.1993,15.08891925
22.1549,15.16745815
21.6258,16.15495198
22.4759,14.61369243
22.3053,14.90397461
21.9756,15.49123652
22.1166,15.23572307
21.3971,16.61333632
21.4271,16.55205267
22.1086,15.2500429
21.3022,16.80955844
21.3084,16.79662815
21.6149,16.17634655
21.9847,15.47454372
21.7717,15.87279846
22.4756,14.61419509
21.601,16.20369406
22.564,14.46724351
21.5336,16.33733386
22.3295,14.86224972
22.5113,14.55456871
