# Infill density,Matrix resistivity (kohm.cm)
23.0262,13.73532379
22.9603,13.83608577
22.854,14.00108099
22.8308,14.03750148
22.9675,13.82502056
22.8722,13.97261335
22.9403,13.86689545
22.8748,13.96855395
22.8578,13.99512969
22.9314,13.88064035
22.8397,14.02351228
22.8115,14.06791291
22.8651,13.98370805
22.8075,14.07422872
22.8082,14.07312313
22.9092,13.91501867
22.9476,13.85563746
22.937,13.87198938
22.9456,13.85872041
22.8622,13.98824366
22.9731,13.81642388
22.971,13.81964665
22.8303,14.03828804
22.8748,13.96855395
22.9903,13.79007212
22.9844,13.7991025
22.8908,13.94361372
23.0268,13.73441167
22.9304,13.88218606
22.8602,13.99137302
23.0276,13.73319566
22.82,14.05450656
22.8529,14.00280448
22.9141,13.90741919
22.9349,13.87523251
23.0001,13.77509298
23.023,13.74019001
22.853,14.00264778
22.8357,14.02979686
22.9611,13.83485562
22.9492,13.85317187
22.9104,13.91315697
23.0018,13.77249716
22.8746,13.96886615
23.0306,13.72863714
22.8934,13.93956752
22.965,13.82886108
22.8547,13.9999844
22.9383,13.86998233
22.9614,13.83439435
22.8835,13.95498403
22.8861,13.95093266
22.9227,13.89409705
22.8716,13.97355039
23.0274,13.73349965
23.0042,13.76883377
22.9727,13.81703765
22.9033,13.92417771
22.9225,13.89440664
23.0152,13.75206277
22.8383,14.02571138
22.8506,14.0064092
22.9564,13.84208523
22.8343,14.0319975
22.905,13.9215377
23.0045,13.76837595
22.9143,13.90710914
22.8019,14.08307833
22.8762,13.96636889
22.8723,13.97245718
22.9794,13.80676262
22.8096,14.07091236
22.8236,14.04883461
22.9479,13.85517511
22.9826,13.80185938
22.88,13.96044071
22.8634,13.98636658
22.8485,14.00970175
22.9601,13.83639334
22.98,13.80584306
22.9015,13.92697388
23.012,13.7569383
22.8946,13.93770067
22.9761,13.81182196
23.0117,13.75739552
22.9083,13.9164152
22.9789,13.807529
22.9906,13.7896132
22.8847,13.95311394
22.8566,13.99700862
22.8203,14.05403376
22.9447,13.86010809
22.8266,14.04411073
22.885,13.95264648
22.9478,13.85532922
22.9653,13.82840013
23.022,13.74171126
22.9203,13.89781284
22.8485,14.00970175
23.0283,13.73213179
22.7997,14.08655734
22.9094,13.91470836
22.9223,13.89471624
22.8118,14.0674394
23.0279,13.7327397
22.8581,13.99466002
22.8415,14.02068566
22.9465,13.85733295
22.9848,13.79848998
23.0097,13.76044426
22.9364,13.87291587
22.8787,13.96246833
22.8609,13.99027762
22.9039,13.92324585
22.9836,13.80032767
22.7991,14.0875064
22.8009,14.08465953
22.81,14.07028081
22.9206,13.89734828
22.9739,13.81519646
22.8661,13.98214458
23.0096,13.76059673
23.022,13.74171126
22.9873,13.79466268
22.9839,13.79986821
22.9022,13.92588637
22.9999,13.77539842
22.9199,13.89843229
22.8671,13.98058138
22.8091,14.07170186
22.903,13.92464368
22.9572,13.84085424
22.8795,13.96122051
22.9258,13.88929979
23.0018,13.77249716
22.8439,14.01691823
22.9828,13.80155302
22.9737,13.8155033
22.91,13.91377749
22.8108,14.06901785
22.8503,14.00687949
23.0284,13.73197982
22.824,14.04820462
22.7972,14.09051241
22.9502,13.85163123
22.8629,13.98714865
22.8076,14.07407077
22.8317,14.03608585
22.8475,14.01127005
23.0108,13.75876732
22.9439,13.86134177
22.8998,13.92961551
22.9842,13.79940878
22.8338,14.03278358
22.9564,13.84208523
22.8009,14.08465953
22.9132,13.90881452
22.9868,13.79542801
22.8678,13.97948731
23.03,13.72954865
22.8737,13.97027116
22.9377,13.8709086
22.8896,13.94548181
23.0079,13.76318904
22.9878,13.79389742
22.844,14.01676129
22.9149,13.90617908
22.9385,13.86967359
22.8765,13.96590073
22.9263,13.88852628
22.9927,13.7864014
22.9738,13.81534988
22.9386,13.86951923
22.8734,13.97073955
22.8161,14.06065522
22.9964,13.78074537
22.8023,14.08244592
22.9901,13.79037809
22.9774,13.80982854
22.8238,14.04851961
22.847,14.01205431
22.795,14.09399431
22.9936,13.78502528
22.8966,13.93459012
22.8254,14.04599998
22.9795,13.80660936
22.8692,13.97729957
22.8407,14.02194183
22.8692,13.97729957
23.0315,13.72727004
22.882,13.9573222
22.8215,14.05214281
22.9809,13.80446389
22.9552,13.84393203
23.0161,13.75069202
22.9348,13.87538697
22.8509,14.00593894
22.8846,13.95326977
22.9525,13.84808876
22.8889,13.94657171
22.838,14.02618269
22.7945,14.09478584
22.9409,13.86596959
22.8451,14.01503511
22.9048,13.92184824
22.9433,13.86226714
22.8549,13.99967111
22.8054,14.0775463
22.8534,14.00202103
22.8138,14.06428333
22.8772,13.96480846
22.839,14.02461177
23.0314,13.72742193
22.9586,13.83870042
23.0327,13.72544758
22.8215,14.05214281
22.9403,13.86689545
22.8246,14.04725971
