# Infill density,Matrix resistivity (kohm.cm)
26.9453,9.320549816
26.7502,9.484244141
26.8374,9.410528192
26.8498,9.400118641
26.9359,9.328334772
26.9185,9.342772155
26.7964,9.445075883
26.7545,9.480587869
26.8859,9.369916005
26.9216,9.340197414
26.7377,9.494885404
26.9252,9.337208787
26.9086,9.351002175
26.7346,9.497527335
26.7734,9.464543459
26.9008,9.357494443
26.8741,9.379771573
26.7926,9.448287932
26.7472,9.486796338
26.728,9.503155932
26.8653,9.387132074
26.8377,9.410276134
26.9289,9.334138706
26.8202,9.424997201
26.8531,9.397351399
26.9358,9.328417646
26.8167,9.427945748
26.7909,9.449725456
26.9276,9.335217203
26.9059,9.353248699
26.9446,9.321129196
26.8763,9.377932862
26.8805,9.374424164
26.8605,9.391150712
26.8203,9.424912978
26.9173,9.343769128
26.7522,9.482543275
26.7951,9.446174549
26.7896,9.450824971
26.9313,9.332148148
26.9096,9.350170344
26.9328,9.330904387
26.912,9.348174422
26.8826,9.372670587
26.8456,9.403642433
26.7745,9.463610969
26.8185,9.426429172
26.8676,9.385207433
26.8023,9.440092145
26.8283,9.418178964
26.9228,9.339201038
26.9068,9.352499764
26.7867,9.453278457
26.7863,9.453616948
26.8816,9.373505559
26.9421,9.32319887
26.9138,9.346677919
26.8396,9.408680017
26.8821,9.373088058
26.914,9.346511665
26.7886,9.451670888
26.7678,9.469292917
26.9374,9.327091808
26.8389,9.409268011
26.8075,9.435703117
26.7385,9.494203803
26.7479,9.486200729
26.7378,9.4948002
26.7345,9.497612578
26.943,9.322453704
26.7648,9.471838807
26.8754,9.378684993
26.9118,9.348340723
26.8513,9.398860645
26.7688,9.468444525
26.8694,9.383701623
26.7296,9.501790944
26.7475,9.48654107
26.8538,9.396764573
26.8334,9.413889968
26.7412,9.491903964
26.8335,9.4138059
26.8043,9.438403679
26.7328,9.499061888
26.7394,9.493437093
26.8373,9.410612213
26.841,9.407504202
26.7391,9.493692652
26.7947,9.44651264
26.7988,9.443048102
26.7336,9.498379817
26.9433,9.322205336
26.7787,9.460051877
26.7291,9.50221747
26.7804,9.458611888
26.7807,9.458357808
26.8878,9.368330609
26.9129,9.347426124
26.7348,9.497356853
26.9449,9.320880884
26.8825,9.372754079
26.8381,9.409940074
26.8198,9.425334105
26.7699,9.467511432
26.7914,9.44930262
26.9305,9.332811593
26.7529,9.481948084
26.849,9.40078968
26.7654,9.471329543
26.7282,9.502985292
26.892,9.364827543
26.8869,9.369081534
26.7864,9.453532323
26.848,9.401628584
26.9004,9.35782757
26.8331,9.414142177
26.8576,9.393579946
26.7337,9.498294563
26.8597,9.391820747
26.784,9.455563636
26.7773,9.461238007
26.8853,9.370416744
26.7722,9.465560885
26.9239,9.33828784
26.8745,9.37943722
26.9176,9.343519869
26.8322,9.414898868
26.8625,9.389475952
26.7878,9.452347707
26.8756,9.378517845
26.904,9.354830094
26.742,9.491222698
26.8424,9.406328618
26.923,9.339034992
26.838,9.410024087
26.7489,9.485349961
26.8864,9.369498755
26.8395,9.408764013
26.7801,9.458865979
26.9274,9.335383142
26.9036,9.355163072
26.7351,9.497101139
26.9057,9.353415142
26.877,9.377347936
26.9035,9.35524632
26.8069,9.43620938
26.8069,9.43620938
26.9095,9.350253522
26.7725,9.465306513
26.7784,9.460306028
26.9439,9.321708632
26.8322,9.414898868
26.9237,9.338453866
26.8019,9.440429896
26.885,9.370667129
26.7512,9.483393648
26.78,9.458950678
26.8729,9.380774745
26.8242,9.421629204
26.7675,9.469547457
26.8483,9.4013769
26.8146,9.429715571
26.7709,9.466663291
26.8338,9.413553705
26.9466,9.319473976
26.8677,9.385123767
26.9133,9.347093577
26.735,9.497186376
26.7493,9.485009687
26.8808,9.374173621
26.8453,9.403894212
26.7284,9.502814656
26.7591,9.476678956
26.8482,9.401460794
26.8691,9.383952565
26.7911,9.449556318
26.7697,9.467681075
26.8197,9.425418334
26.9245,9.337789791
26.9224,9.339533145
26.9214,9.340363492
26.7483,9.485860407
26.9289,9.334138706
26.8824,9.372837572
26.8595,9.391988268
26.794,9.447104346
26.8491,9.400705796
26.9268,9.33588099
26.8299,9.416833067
26.8398,9.408512029
26.8819,9.373255055
26.8148,9.429546994
26.8811,9.373923089
26.8527,9.397686755
26.8664,9.386211517
26.8561,9.394836834
26.8504,9.399615411
26.8246,9.421292508
26.7475,9.48654107
26.7301,9.501364448
26.7835,9.455986912
26.7457,9.48807284
26.7798,9.45912008
26.8535,9.397016063
26.8786,9.376011177
26.8116,9.432244793
26.9443,9.321377519
26.7513,9.483308605
26.8263,9.41986176
26.7571,9.478378173
26.8279,9.418515486
26.8506,9.399447677
26.9162,9.344683167
26.9185,9.342772155
26.781,9.458103739
26.9034,9.355329569
26.8607,9.390983215
26.92,9.341526174
26.7948,9.446428116
26.7733,9.464628238
26.8413,9.407252272
26.8792,9.375509969
26.8698,9.38336705
26.9368,9.327588963
26.927,9.335715036
26.8678,9.385040102
26.7732,9.464713018
26.7605,9.475489788
26.7827,9.456664216
26.8209,9.424407665
26.8608,9.390899468
26.8746,9.379353634
26.9386,9.326097624
26.7433,9.490115804
26.7995,9.442456795
26.8139,9.430305628
26.8782,9.376345338
26.8435,9.405405106
26.8876,9.368497473
26.7913,9.449387185
26.8856,9.370166369
26.9285,9.33447053
26.8584,9.392909714
26.8274,9.418936164
26.9141,9.346428539
26.7498,9.484584372
26.7447,9.488923992
26.9304,9.332894529
26.7668,9.470141427
26.7376,9.49497061
26.8063,9.436715686
26.8569,9.394166461
26.7619,9.474300854
26.8714,9.382028946
26.8485,9.401209117
26.7573,9.478208229
26.7498,9.484584372
26.8731,9.380607538
26.7811,9.458019052
26.9229,9.339118014
26.7893,9.451078734
26.7496,9.484754494
26.9077,9.351750922
26.8232,9.422471026
26.787,9.453024602
26.8665,9.386127836
26.7765,9.461915901
