# Infill density,Matrix resistivity (kohm.cm)
43.7939,3.15639432
43.6977,3.171021337
43.6726,3.17485523
44.0136,3.123383423
43.9948,3.126186978
43.6905,3.172120356
43.966,3.130489446
43.9685,3.1301156
43.7854,3.157682462
43.6747,3.174534187
43.8494,3.148003726
43.8863,3.142444457
43.7246,3.166920557
43.983,3.127948673
43.8282,3.151204649
43.7447,3.163861831
44.0351,3.120182059
43.757,3.161992358
43.6885,3.172425745
43.8761,3.143979625
43.7716,3.159775556
43.9184,3.137620856
43.8092,3.154077739
44.0151,3.123159904
43.7581,3.161825254
43.6942,3.171555507
43.7402,3.164546218
43.7182,3.167895453
44.004,3.124814533
43.8624,3.146043418
43.9754,3.129084148
43.8055,3.154637713
43.7718,3.159745206
43.7176,3.167986873
43.755,3.162296219
43.8409,3.149286502
44.0112,3.123741104
44.0443,3.118813744
43.8089,3.154123136
43.8489,3.148079161
43.7217,3.167362248
43.7471,3.16349692
43.8499,3.147928294
43.8665,3.145425564
43.8195,3.152519712
43.6831,3.173250526
43.7755,3.159183809
43.9018,3.140113853
43.8433,3.148924224
43.8151,3.153185129
43.9754,3.129084148
43.7764,3.159047277
43.9681,3.130175411
43.7156,3.168291639
43.9487,3.133078381
43.9392,3.134501479
43.9246,3.136690533
43.8931,3.141421665
43.8371,3.149860244
44.0112,3.123741104
43.8726,3.144506669
43.9152,3.138101192
43.7177,3.167971636
43.9536,3.132344758
43.7787,3.158698403
43.7585,3.161764492
43.7272,3.16652464
43.8327,3.150524781
43.8964,3.140925498
43.736,3.165185188
43.7117,3.168886063
43.7386,3.164789611
43.7565,3.162068319
43.8115,3.153729725
43.7008,3.170548332
43.9537,3.132329789
43.9147,3.138176255
43.8625,3.146028346
43.866,3.145500901
43.8015,3.155243267
43.9991,3.125545391
43.7271,3.166539866
43.9859,3.12751557
43.7087,3.169343432
44.0241,3.121819323
43.9501,3.132868747
43.9501,3.132868747
43.771,3.159866609
43.8814,3.143181793
43.7976,3.155833856
43.8297,3.150978
43.8347,3.150222691
43.7041,3.170044932
43.7875,3.157364139
43.8475,3.148290393
43.7765,3.159032107
43.6923,3.171845545
