# Infill density,Matrix resistivity (kohm.cm)
31.7187,6.375371733
31.9006,6.293220773
32.0691,6.218592936
31.8486,6.31653517
32.2051,6.159366142
31.4809,6.485331273
32.188,6.166764313
32.3372,6.102680268
31.4568,6.496640972
31.8581,6.312265707
32.0301,6.235741961
31.8159,6.331265786
31.6591,6.402654911
32.2134,6.155780234
32.1541,6.18147212
31.7783,6.348270431
31.7907,6.342654609
31.7047,6.381764128
31.7124,6.378247068
31.7899,6.343016685
32.3095,6.114498736
31.5486,6.453725528
31.7923,6.341930555
31.8236,6.327792263
32.3571,6.094211841
31.85,6.315905701
31.6673,6.398890334
31.8383,6.321169285
31.9695,6.262536448
31.8449,6.318199239
31.6876,6.389585629
31.6371,6.412772173
31.7719,6.351171972
31.5441,6.455818852
31.551,6.452609524
32.1412,6.187083349
32.1812,6.169710148
32.022,6.239312983
31.7371,6.366985558
32.2352,6.146377399
32.3503,6.097103501
32.0607,6.222280318
31.775,6.349766279
32.0929,6.208163943
32.1059,6.202479012
31.6828,6.39178384
32.2552,6.137770741
31.9819,6.257039073
32.0368,6.232790574
32.0433,6.229929382
31.7264,6.371860195
32.2336,6.14706675
32.186,6.167630506
31.9534,6.269685477
31.889,6.29840997
31.9677,6.263335083
32.1509,6.182863308
32.1563,6.180515962
31.9155,6.28656517
31.5264,6.464062932
31.561,6.447962762
31.5126,6.47050198
31.8813,6.301858229
31.9462,6.272886701
32.0585,6.223246627
31.9733,6.260850964
31.9106,6.288752707
31.5598,6.448520097
31.9449,6.273464973
32.3326,6.10464042
31.8683,6.307686688
32.3588,6.093489262
31.9806,6.257615056
31.7144,6.377334043
31.5251,6.464669081
32.1293,6.192266686
31.6876,6.389585629
31.9895,6.253673455
31.7409,6.365255786
31.5189,6.467561168
32.0658,6.220041142
32.2127,6.156082533
32.3368,6.102850677
31.8695,6.307148322
31.9209,6.284155797
31.9979,6.249956862
31.9182,6.285360303
32.1982,6.162349693
32.0649,6.220436198
31.535,6.460055273
31.5007,6.476062572
31.9493,6.271508082
32.1937,6.164296708
32.0579,6.223510207
31.8582,6.312220789
31.5486,6.453725528
31.5047,6.47419263
31.7974,6.339623495
32.2276,6.149652893
31.9401,6.275600855
31.7003,6.383775243
31.9815,6.25721629
31.8159,6.331265786
32.3335,6.104256834
31.9666,6.263823217
31.9055,6.291030799
31.9864,6.25504593
32.1031,6.203702768
31.5979,6.430861539
31.8363,6.322069731
31.542,6.456796101
32.1347,6.18991374
31.8455,6.317929343
31.6943,6.386519274
31.6359,6.413324745
32.1725,6.173482304
31.9611,6.26626478
32.1932,6.164513103
31.5869,6.435952016
31.7957,6.340392369
32.1593,6.179212485
32.0134,6.243107949
31.8482,6.316715036
31.6948,6.386290534
31.6158,6.42259143
32.2317,6.14788551
31.7706,6.351761601
32.1221,6.19540613
31.5777,6.440214361
32.1731,6.173222039
32.1888,6.166417889
31.9605,6.266531223
32.3033,6.117148941
31.9848,6.255754489
32.0678,6.219163378
32.1186,6.19693315
31.8715,6.306251206
31.4827,6.484487804
32.2153,6.154959824
31.9403,6.275511837
31.943,6.27431029
32.1796,6.170403607
31.8762,6.304143771
31.9133,6.287547182
31.9188,6.285092604
31.5949,6.432249225
31.8895,6.298186159
32.1992,6.161917154
31.9719,6.261471849
32.1452,6.185342579
31.6529,6.405503605
32.0226,6.239048353
31.8995,6.293712564
32.3083,6.115011538
31.5553,6.450610773
31.8434,6.318874057
32.3613,6.092426889
31.477,6.487159378
31.8812,6.301903031
32.3631,6.091662161
31.9585,6.267419493
31.64,6.4114371
31.5357,6.45972924
32.0129,6.243328698
32.3256,6.107625155
31.7483,6.361889396
31.8794,6.302709554
32.0526,6.225839256
31.5734,6.442208062
31.7645,6.354529471
31.5686,6.444434732
31.4606,6.494855647
32.2707,6.131113572
31.4813,6.485143821
31.482,6.484815799
31.6778,6.394074904
32.1662,6.176216123
32.1828,6.169016812
31.5587,6.449031053
31.6896,6.388670057
31.7907,6.342654609
31.5801,6.439102018
31.6665,6.399257457
32.2575,6.136782187
31.5769,6.440585209
31.8957,6.295411943
31.5752,6.441373372
31.525,6.464715711
31.4628,6.493822389
32.206,6.158977151
31.783,6.346140936
32.309,6.114712396
31.902,6.292594944
32.1122,6.199726943
31.9621,6.265820749
32.2546,6.138028666
31.8888,6.298499498
31.4697,6.490583389
31.6482,6.407664423
31.6167,6.422176055
32.3566,6.094424389
32.1973,6.162739019
31.9689,6.262802642
31.8121,6.332981094
32.1851,6.168020355
31.7689,6.352532785
31.7778,6.348497039
31.7632,6.355119589
31.6995,6.384141007
31.8445,6.318379179
31.5889,6.435026005
31.5296,6.462571255
32.2165,6.154441758
32.0859,6.211228445
32.0786,6.21442681
31.7515,6.360434524
31.657,6.403619569
31.6203,6.420514975
32.0755,6.215785802
32.0245,6.238210474
31.473,6.489035198
32.358,6.093829282
31.8868,6.299394885
31.8615,6.310738788
31.6117,6.424484227
31.6229,6.419315726
31.5806,6.438870318
31.6858,6.390409819
31.8844,6.300469613
31.7631,6.355164987
32.1269,6.19331289
31.8324,6.323826181
31.6488,6.407388511
31.5761,6.44095609
31.6644,6.400221312
31.6551,6.404492551
31.822,6.328513788
31.8814,6.301813427
32.2322,6.14767003
32.1037,6.203440503
32.1503,6.183124211
32.2256,6.15051532
31.6505,6.406606859
32.3304,6.105578233
31.509,6.472183386
32.3166,6.111466035
32.2426,6.143190731
32.1855,6.167847084
32.2455,6.141942608
32.0475,6.228081707
32.2181,6.153751111
32.1008,6.20470828
31.4731,6.488988292
32.2085,6.15789682
32.0295,6.236006371
31.7391,6.36607506
31.7049,6.381672738
32.062,6.221709427
32.3295,6.105961949
31.6115,6.424576581
31.999,6.249470421
31.8987,6.294070269
31.7674,6.353213363
31.7385,6.366348188
31.8808,6.302082244
32.1898,6.165984902
31.5887,6.435118597
32.1579,6.179820721
31.7095,6.379571318
32.1396,6.187779873
31.7565,6.358162332
31.4577,6.496218062
32.3627,6.091832088
32.1283,6.192702571
31.964,6.264977225
31.4806,6.485471868
32.2285,6.149264863
31.7622,6.355573585
31.8166,6.330949887
31.5082,6.472557125
31.7057,6.381307195
31.8001,6.338402643
31.6622,6.401231309
31.8799,6.302485503
32.2218,6.152154454
31.8946,6.295904003
31.4632,6.493634552
32.3463,6.098805483
31.6946,6.386382029
31.7198,6.374869899
31.4573,6.496406017
32.3336,6.104214216
32.1543,6.181385187
32.1419,6.186778659
31.6406,6.411160932
31.9346,6.278049622
32.1564,6.180472506
31.654,6.404998046
31.6781,6.393937404
32.1811,6.169753486
31.5453,6.455260528
31.7659,6.353894055
32.34,6.101487615
31.4951,6.478681915
32.0637,6.220963002
31.6006,6.429613023
31.9883,6.254204679
31.9783,6.258634306
31.494,6.479196624
31.4745,6.488331666
32.0573,6.223773804
31.6225,6.419500203
31.5463,6.454795316
31.8125,6.332800501
31.5141,6.469801596
32.2452,6.142071706
31.5686,6.444434732
31.7305,6.369991652
32.135,6.189783062
32.3193,6.110313373
31.5834,6.437573039
31.4969,6.477839802
32.1148,6.198591726
31.5964,6.431555323
31.5892,6.434887121
32.2402,6.144223961
31.5084,6.472463687
32.2579,6.13661029
31.4583,6.495936147
31.8232,6.327972632
31.85,6.315905701
32.3508,6.096890805
32.0819,6.212980654
32.1177,6.197325908
31.9937,6.251814725
32.0281,6.236623397
31.9105,6.288797363
31.8347,6.322790233
32.3272,6.106942728
31.5912,6.43396135
31.8294,6.325177816
32.2623,6.134719922
32.2016,6.160879254
32.1838,6.168583539
32.0377,6.232394286
31.9255,6.28210451
31.9412,6.275111281
32.1567,6.180342141
31.7192,6.375143619
32.3397,6.101615382
31.8442,6.31851414
31.6775,6.394212409
31.9065,6.290584012
31.9389,6.276135003
31.5341,6.460474497
31.9662,6.264000735
31.9082,6.289824589
31.67,6.397651537
31.4894,6.481349739
31.4677,6.491521969
32.0251,6.237945917
31.5655,6.445873432
31.6646,6.400129506
32.2108,6.156903178
31.5245,6.464948871
31.9409,6.275244795
31.5746,6.441651583
31.8677,6.307955898
31.7392,6.36602954
32.2386,6.144912933
32.265,6.133560375
32.1853,6.167933719
32.0044,6.247083303
31.9481,6.272041685
32.0196,6.240371679
31.8687,6.307507225
31.9592,6.267108576
31.5707,6.443460416
31.5007,6.476062572
31.5695,6.44401714
31.6622,6.401231309
31.813,6.332574771
31.9986,6.249647302
32.0476,6.228037725
31.9309,6.279697818
31.5646,6.446291213
31.5011,6.47587554
32.119,6.196758604
31.7934,6.341432842
