# Infill density,Matrix resistivity (kohm.cm)
30.2342,7.113676017
30.2052,7.129414848
30.1822,7.141936234
30.1823,7.141881718
30.2299,7.116006263
30.2168,7.123112769
30.189,7.13823067
30.2151,7.124035803
30.1715,7.147773158
30.2152,7.123981502
30.1966,7.134092725
30.2473,7.106584266
30.1965,7.134147147
30.1936,7.135725675
30.2089,7.127403753
30.2234,7.119531002
30.2143,7.124470237
30.2054,7.129306117
30.1797,7.143299332
30.2257,7.118283474
30.1974,7.133657371
30.1973,7.133711788
30.2379,7.111671879
30.1735,7.146681576
30.1802,7.14302668
30.1871,7.139265745
30.2117,7.125882434
30.1834,7.141282092
30.2263,7.117958088
30.2322,7.114759704
30.1892,7.138121729
30.2427,7.109073235
30.2385,7.111346967
30.2095,7.127077713
30.1824,7.141827204
30.199,7.132786787
30.2385,7.111346967
30.2136,7.124850401
30.2229,7.119802249
30.2055,7.129251753
30.2331,7.114272013
30.1925,7.13632457
30.2471,7.106692453
30.2412,7.109885152
30.2418,7.109560368
30.1824,7.141827204
30.1923,7.136433469
30.2037,7.13023041
30.2279,7.117090507
30.2432,7.108802629
30.2464,7.10707113
30.1731,7.146899871
30.2418,7.109560368
30.2006,7.13191637
30.2158,7.123655707
30.2098,7.126914702
30.2385,7.111346967
30.1905,7.137413672
30.1782,7.144117386
30.188,7.138775417
30.179,7.143681072
30.2319,7.114922279
30.2158,7.123655707
30.1847,7.140573544
30.1955,7.134691405
30.2221,7.120236278
30.2349,7.113296788
30.2346,7.113459311
30.2472,7.106638359
30.2216,7.120507567
30.2101,7.126751697
30.176,7.145317466
30.1905,7.137413672
30.2225,7.120019258
30.229,7.116494141
30.2033,7.130447918
30.1984,7.133113236
30.1908,7.137250291
30.2109,7.126317044
30.1923,7.136433469
30.1827,7.141663663
30.1981,7.13327647
30.2169,7.123058479
30.193,7.136052335
30.232,7.114868086
30.2283,7.116873637
30.1739,7.146463291
30.2468,7.10685474
30.2418,7.109560368
30.2246,7.118880075
30.1767,7.144935588
30.1757,7.145481137
30.1774,7.144553742
30.175,7.145863061
30.2401,7.110480649
30.1732,7.146845296
30.2253,7.11850041
30.2441,7.108315578
30.1906,7.137359211
30.2344,7.113567663
30.1745,7.146135883
30.1995,7.132514764
30.1912,7.137032457
30.2307,7.115572638
30.1932,7.135943446
30.1942,7.135399038
30.2256,7.118337707
30.209,7.127349411
30.232,7.114868086
30.237,7.11215929
30.1756,7.145535696
30.2188,7.122027087
30.2101,7.126751697
30.2049,7.129577949
30.2299,7.116006263
30.1942,7.135399038
30.1756,7.145535696
30.2273,7.11741583
30.2115,7.125991083
30.2173,7.122841324
30.1768,7.144881037
30.2156,7.123764303
30.2121,7.125665144
30.2473,7.106584266
30.1761,7.14526291
30.2016,7.131372443
30.2129,7.125230596
30.1775,7.144499195
30.1769,7.144826486
30.1933,7.135889002
30.229,7.116494141
30.2229,7.119802249
30.1774,7.144553742
30.1943,7.135344601
30.1874,7.139102296
30.1711,7.147991506
30.2042,7.12995854
30.2259,7.118175009
30.1803,7.142972151
30.206,7.128979941
30.2101,7.126751697
30.1815,7.14231786
30.2433,7.10874851
30.1756,7.145535696
30.2325,7.114597134
30.1812,7.142481424
30.1731,7.146899871
30.2271,7.117524276
30.2206,7.121050194
30.1899,7.137740454
30.1776,7.144444649
30.1926,7.136270122
30.2102,7.126697363
30.216,7.123547115
30.2118,7.125828111
30.1962,7.134310418
30.227,7.117578501
30.2078,7.128001553
30.1928,7.136161227
30.2424,7.109235607
30.2362,7.112592589
30.1911,7.137086914
30.2472,7.106638359
30.1757,7.145481137
30.194,7.135507914
30.1916,7.136814634
30.1882,7.138666462
30.195,7.134963559
30.1834,7.141282092
30.1764,7.145099246
30.1731,7.146899871
30.2245,7.118934315
30.1718,7.147609404
30.2348,7.113350961
30.1821,7.14199075
30.1962,7.134310418
30.2361,7.112646754
30.1817,7.142208821
30.2027,7.1307742
30.2121,7.125665144
30.1883,7.138611986
30.2039,7.13012166
30.2166,7.123221351
30.2327,7.114488758
30.175,7.145863061
30.2444,7.108153239
30.2018,7.131263666
30.2443,7.108207352
30.2456,7.107503943
30.1892,7.138121729
30.2297,7.116114676
30.2129,7.125230596
30.2148,7.124198711
30.2353,7.1130801
30.1969,7.133929462
30.2361,7.112646754
30.191,7.137141372
30.1918,7.136705726
30.1769,7.144826486
30.2047,7.129686686
30.1769,7.144826486
30.239,7.111076225
30.1812,7.142481424
30.1984,7.133113236
30.2227,7.119910752
30.1813,7.142426902
30.228,7.117036288
30.2355,7.112971759
30.2461,7.10723343
30.2194,7.121701432
30.1899,7.137740454
30.1974,7.133657371
30.2415,7.109722757
30.2383,7.111455268
30.203,7.130611056
30.1993,7.132623571
30.2371,7.112105131
30.19,7.137685989
30.2265,7.117849631
30.2232,7.119639498
30.183,7.141500129
30.1811,7.142535947
30.2305,7.115681041
30.2102,7.126697363
30.1885,7.138503036
30.1738,7.146517861
30.1959,7.134473694
30.2387,7.111238668
30.2174,7.122787037
30.1785,7.143953764
30.2237,7.119368261
30.2434,7.108694391
30.2383,7.111455268
30.2255,7.118391941
30.2405,7.110264095
30.2223,7.120127767
30.2213,7.120670348
30.2337,7.113946914
30.1873,7.139156778
30.1996,7.132460361
30.2186,7.122135643
30.2366,7.112375935
30.2439,7.108423807
30.1826,7.141718176
30.1887,7.138394087
30.1865,7.139592659
30.2188,7.122027087
30.235,7.113242615
30.2217,7.120453308
30.1907,7.137304751
30.2294,7.1162773
30.1751,7.145808498
30.1929,7.136106781
30.2311,7.115355842
30.2445,7.108099128
30.177,7.144771936
30.2439,7.108423807
30.218,7.122461328
30.1938,7.135616793
30.2004,7.132025163
30.1832,7.141391109
30.2017,7.131318054
30.1919,7.136651273
30.2428,7.109019113
30.1858,7.139974089
30.1999,7.132297157
30.2132,7.125067651
30.1766,7.14499014
30.2174,7.122787037
30.2234,7.119531002
30.2045,7.129795425
30.2219,7.120344792
30.1947,7.135126859
30.2245,7.118934315
30.2426,7.109127359
30.2355,7.112971759
30.2289,7.116548353
30.2017,7.131318054
30.2354,7.113025929
30.2264,7.117903859
30.1989,7.132841193
