Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.42E+00,3.62E+01,9.51E-01,7.35E+00,4.14E+00,4.74857254
2.49E+00,3.37E+01,9.35E-01,7.44E+00,4.19E+00,5.579676022
2.48E+00,3.30E+01,9.54E-01,7.37E+00,4.09E+00,5.828564801
2.40E+00,3.52E+01,9.60E-01,7.37E+00,4.24E+00,5.038556952
2.36E+00,3.39E+01,9.58E-01,7.36E+00,4.13E+00,5.48867344
2.50E+00,3.42E+01,9.33E-01,7.36E+00,4.22E+00,5.395938481
2.42E+00,3.34E+01,9.56E-01,7.39E+00,4.17E+00,5.659071187
2.19E+00,6.28E+01,9.52E-01,7.36E+00,3.60E+00,1.511163806
2.50E+00,3.30E+01,9.57E-01,7.37E+00,4.59E+00,5.836273899
2.39E+00,3.34E+01,9.59E-01,7.36E+00,4.17E+00,5.669704497
2.28E+00,6.21E+01,8.96E-01,7.45E+00,3.81E+00,1.548279968
2.41E+00,3.32E+01,9.54E-01,7.52E+00,4.50E+00,5.732820904
2.41E+00,3.34E+01,9.45E-01,7.35E+00,4.02E+00,5.670669173
2.15E+00,6.33E+01,9.59E-01,7.67E+00,3.56E+00,1.490961303
2.45E+00,3.34E+01,9.50E-01,7.34E+00,4.29E+00,5.676314954
2.47E+00,3.29E+01,9.52E-01,7.46E+00,4.22E+00,5.853975367
2.35E+00,3.39E+01,9.51E-01,7.35E+00,4.18E+00,5.496906574
2.42E+00,3.54E+01,9.52E-01,7.37E+00,4.64E+00,4.997151647
2.46E+00,3.51E+01,9.45E-01,7.37E+00,4.49E+00,5.068349364
2.47E+00,3.28E+01,9.52E-01,7.45E+00,4.28E+00,5.918313474
2.46E+00,3.28E+01,9.60E-01,7.35E+00,4.01E+00,5.926820068
2.46E+00,3.40E+01,9.47E-01,7.37E+00,4.26E+00,5.464849444
2.44E+00,3.21E+01,9.58E-01,7.52E+00,4.07E+00,6.213359548
2.42E+00,3.38E+01,9.49E-01,7.38E+00,4.31E+00,5.516909721
2.44E+00,3.26E+01,9.52E-01,7.61E+00,4.14E+00,5.973726249
2.20E+00,6.35E+01,9.21E-01,7.35E+00,3.75E+00,1.480000829
2.44E+00,3.56E+01,9.59E-01,7.35E+00,4.28E+00,4.931616441
2.20E+00,6.30E+01,9.37E-01,7.55E+00,3.62E+00,1.503404934
2.41E+00,3.38E+01,9.50E-01,7.38E+00,4.21E+00,5.539941296
2.04E+00,6.77E+01,9.41E-01,7.39E+00,3.94E+00,1.303194718
2.45E+00,3.31E+01,9.47E-01,7.38E+00,4.24E+00,5.777585304
2.49E+00,3.29E+01,9.54E-01,7.44E+00,4.19E+00,5.876677372
2.48E+00,3.40E+01,9.46E-01,7.48E+00,4.22E+00,5.470320604
2.39E+00,3.50E+01,9.49E-01,7.40E+00,4.20E+00,5.098572579
2.44E+00,3.36E+01,9.51E-01,7.39E+00,4.59E+00,5.592405797
2.45E+00,3.38E+01,9.52E-01,7.44E+00,4.12E+00,5.541087724
2.40E+00,3.45E+01,9.56E-01,7.34E+00,4.55E+00,5.262995972
2.50E+00,3.32E+01,9.56E-01,7.35E+00,4.12E+00,5.752917778
2.45E+00,3.46E+01,9.37E-01,7.34E+00,4.35E+00,5.260460858
2.49E+00,3.52E+01,9.45E-01,7.36E+00,4.53E+00,5.065153953
2.44E+00,3.17E+01,9.50E-01,7.49E+00,4.14E+00,6.387316776
2.43E+00,3.36E+01,9.37E-01,7.42E+00,4.20E+00,5.591720665
2.43E+00,3.38E+01,9.59E-01,7.44E+00,4.21E+00,5.534861462
2.43E+00,3.50E+01,9.56E-01,7.36E+00,4.03E+00,5.128516194
2.40E+00,3.34E+01,9.59E-01,7.38E+00,4.16E+00,5.660100006
2.44E+00,3.25E+01,9.52E-01,7.48E+00,4.11E+00,6.054481901
2.46E+00,3.22E+01,9.50E-01,7.49E+00,4.30E+00,6.155760953
2.42E+00,3.27E+01,9.51E-01,7.37E+00,3.98E+00,5.93377556
2.41E+00,3.53E+01,9.39E-01,7.43E+00,4.63E+00,5.034234641
2.37E+00,3.49E+01,9.53E-01,7.39E+00,4.67E+00,5.131272208
2.49E+00,3.52E+01,9.38E-01,7.38E+00,4.52E+00,5.061538586
2.39E+00,3.31E+01,9.48E-01,7.45E+00,4.70E+00,5.784353421
2.48E+00,3.33E+01,9.40E-01,7.53E+00,4.06E+00,5.716030572
2.43E+00,3.53E+01,9.37E-01,7.36E+00,4.68E+00,5.010671519
2.49E+00,3.26E+01,9.48E-01,7.44E+00,4.13E+00,6.012389824
2.32E+00,3.65E+01,9.57E-01,7.35E+00,4.68E+00,4.660730449
2.44E+00,3.42E+01,9.55E-01,7.34E+00,4.24E+00,5.375531385
2.49E+00,3.34E+01,9.26E-01,7.38E+00,4.31E+00,5.69107898
2.32E+00,3.40E+01,9.59E-01,7.54E+00,4.58E+00,5.471446875
2.45E+00,3.29E+01,9.57E-01,7.38E+00,4.63E+00,5.888099972
2.19E+00,6.06E+01,9.19E-01,7.52E+00,3.62E+00,1.626581947
2.46E+00,3.45E+01,9.51E-01,7.38E+00,4.52E+00,5.264330328
2.40E+00,3.42E+01,9.60E-01,7.39E+00,4.12E+00,5.37888097
2.50E+00,3.39E+01,9.38E-01,7.39E+00,4.38E+00,5.493447769
2.46E+00,3.35E+01,9.53E-01,7.38E+00,4.32E+00,5.626602361
2.39E+00,3.49E+01,9.48E-01,7.45E+00,4.63E+00,5.150616701
2.34E+00,3.31E+01,9.49E-01,7.35E+00,4.66E+00,5.778318736
2.39E+00,3.29E+01,9.52E-01,7.41E+00,4.13E+00,5.871773504
2.19E+00,6.51E+01,9.46E-01,7.50E+00,3.69E+00,1.411101986
2.42E+00,3.22E+01,9.46E-01,7.34E+00,4.07E+00,6.160558103
2.05E+00,6.76E+01,9.43E-01,7.43E+00,3.90E+00,1.307723491
2.42E+00,3.30E+01,9.37E-01,7.43E+00,4.12E+00,5.847769844
2.44E+00,3.36E+01,9.48E-01,7.41E+00,4.45E+00,5.600893778
2.42E+00,3.64E+01,9.54E-01,7.35E+00,4.49E+00,4.688266122
2.48E+00,3.35E+01,9.22E-01,7.41E+00,4.21E+00,5.618867295
2.35E+00,3.54E+01,9.51E-01,7.35E+00,4.66E+00,4.981924473
2.49E+00,3.30E+01,9.34E-01,7.47E+00,4.48E+00,5.831813288
2.43E+00,3.49E+01,9.54E-01,7.47E+00,4.18E+00,5.147023332
2.40E+00,3.49E+01,9.59E-01,7.43E+00,4.57E+00,5.155605504
2.45E+00,3.31E+01,9.60E-01,7.41E+00,4.05E+00,5.784427016
2.46E+00,3.42E+01,9.33E-01,7.45E+00,4.64E+00,5.371896217
2.22E+00,6.38E+01,9.29E-01,7.52E+00,3.69E+00,1.46538662
2.45E+00,3.31E+01,9.42E-01,7.36E+00,4.08E+00,5.772963867
2.48E+00,3.29E+01,9.48E-01,7.46E+00,4.46E+00,5.86241325
2.48E+00,3.29E+01,9.49E-01,7.41E+00,4.22E+00,5.87632975
2.48E+00,3.31E+01,9.41E-01,7.37E+00,4.18E+00,5.781715783
2.43E+00,3.37E+01,9.45E-01,7.36E+00,4.18E+00,5.553190118
2.44E+00,3.42E+01,9.44E-01,7.38E+00,4.36E+00,5.378898201
2.49E+00,3.28E+01,9.38E-01,7.46E+00,4.16E+00,5.919657106
2.44E+00,3.32E+01,9.56E-01,7.56E+00,4.37E+00,5.748815468
2.44E+00,3.26E+01,9.57E-01,7.41E+00,3.96E+00,6.008350842
2.48E+00,3.27E+01,9.26E-01,7.37E+00,4.21E+00,5.951215442
2.39E+00,3.22E+01,9.50E-01,7.42E+00,4.14E+00,6.149830066
2.45E+00,3.44E+01,9.50E-01,7.35E+00,4.18E+00,5.319036199
2.27E+00,6.20E+01,9.04E-01,7.35E+00,3.76E+00,1.552152859
2.50E+00,3.24E+01,9.57E-01,7.35E+00,4.29E+00,6.068399196
2.47E+00,3.49E+01,9.41E-01,7.35E+00,4.26E+00,5.161701469
2.42E+00,3.35E+01,9.54E-01,7.46E+00,4.10E+00,5.624681086
2.48E+00,3.20E+01,9.28E-01,7.36E+00,4.24E+00,6.248157668
2.44E+00,3.28E+01,9.58E-01,7.45E+00,4.16E+00,5.9069164
2.47E+00,3.08E+01,9.47E-01,7.45E+00,4.00E+00,6.823238243
2.48E+00,3.30E+01,9.51E-01,7.40E+00,4.57E+00,5.820049241
2.12E+00,6.09E+01,9.03E-01,7.34E+00,3.70E+00,1.606576733
2.44E+00,3.40E+01,9.48E-01,7.38E+00,4.35E+00,5.442675279
2.47E+00,3.42E+01,9.54E-01,7.34E+00,4.53E+00,5.369402232
2.47E+00,3.49E+01,9.42E-01,7.44E+00,4.23E+00,5.137275154
2.35E+00,3.39E+01,9.52E-01,7.34E+00,4.18E+00,5.473974363
2.44E+00,3.46E+01,9.53E-01,7.34E+00,4.16E+00,5.255465335
2.41E+00,3.27E+01,9.38E-01,7.41E+00,4.19E+00,5.947966384
2.41E+00,3.61E+01,9.59E-01,7.34E+00,4.55E+00,4.772107015
2.37E+00,3.60E+01,9.57E-01,7.39E+00,4.56E+00,4.806608147
2.48E+00,3.24E+01,9.58E-01,7.46E+00,4.14E+00,6.063257034
2.45E+00,3.39E+01,9.39E-01,7.35E+00,4.53E+00,5.476268963
2.48E+00,3.31E+01,9.51E-01,7.37E+00,4.14E+00,5.809021637
2.47E+00,3.47E+01,9.47E-01,7.35E+00,4.16E+00,5.214022964
2.45E+00,3.33E+01,9.56E-01,7.42E+00,4.18E+00,5.698594576
2.49E+00,3.22E+01,9.27E-01,7.52E+00,4.16E+00,6.153345179
2.44E+00,3.26E+01,9.59E-01,7.37E+00,4.45E+00,5.971881987
2.19E+00,6.39E+01,9.33E-01,7.36E+00,3.71E+00,1.460504108
2.16E+00,6.19E+01,9.41E-01,7.53E+00,3.58E+00,1.559811224
2.47E+00,3.31E+01,9.47E-01,7.34E+00,4.02E+00,5.808417367
2.34E+00,3.65E+01,9.50E-01,7.35E+00,4.64E+00,4.6715359
2.47E+00,3.44E+01,9.32E-01,7.34E+00,4.22E+00,5.312323554
2.43E+00,3.54E+01,9.59E-01,7.34E+00,4.48E+00,4.993909141
2.20E+00,6.36E+01,9.29E-01,7.36E+00,3.74E+00,1.476233866
2.46E+00,3.48E+01,9.33E-01,7.39E+00,4.54E+00,5.183679918
2.47E+00,3.63E+01,9.43E-01,7.35E+00,4.52E+00,4.709377401
2.21E+00,6.39E+01,9.57E-01,7.42E+00,3.60E+00,1.464533304
2.47E+00,3.43E+01,9.37E-01,7.38E+00,4.16E+00,5.344134672
2.45E+00,3.48E+01,9.57E-01,7.39E+00,4.25E+00,5.176214114
2.49E+00,3.42E+01,9.45E-01,7.41E+00,4.46E+00,5.391675146
2.39E+00,3.45E+01,9.60E-01,7.36E+00,4.61E+00,5.278124458
2.49E+00,3.50E+01,9.39E-01,7.35E+00,4.64E+00,5.120397159
2.44E+00,3.32E+01,9.53E-01,7.39E+00,4.05E+00,5.760927045
2.40E+00,3.47E+01,9.54E-01,7.36E+00,4.45E+00,5.213030763
2.19E+00,6.18E+01,9.17E-01,7.48E+00,3.71E+00,1.563206211
2.46E+00,3.37E+01,9.32E-01,7.36E+00,4.23E+00,5.572434039
2.37E+00,3.09E+01,9.57E-01,7.39E+00,4.17E+00,6.758858664
2.42E+00,3.43E+01,9.48E-01,7.35E+00,4.59E+00,5.362306354
2.45E+00,3.46E+01,9.52E-01,7.43E+00,4.24E+00,5.231375623
2.49E+00,3.26E+01,9.27E-01,7.38E+00,4.24E+00,6.002147527
2.28E+00,6.24E+01,9.04E-01,7.36E+00,3.79E+00,1.532136252
2.42E+00,3.31E+01,9.60E-01,7.49E+00,4.04E+00,5.77306352
2.48E+00,3.46E+01,9.40E-01,7.42E+00,4.45E+00,5.232431424
2.36E+00,3.56E+01,9.56E-01,7.41E+00,4.59E+00,4.917834935
2.46E+00,3.24E+01,9.32E-01,7.41E+00,4.23E+00,6.075918746
2.46E+00,3.25E+01,9.51E-01,7.48E+00,4.10E+00,6.045916461
2.37E+00,3.31E+01,9.58E-01,7.44E+00,4.54E+00,5.777171375
2.26E+00,6.28E+01,9.43E-01,7.42E+00,3.60E+00,1.514389029
2.43E+00,3.48E+01,9.56E-01,7.41E+00,4.09E+00,5.18508096
2.43E+00,3.31E+01,9.50E-01,7.43E+00,4.35E+00,5.805574679
2.37E+00,3.47E+01,9.52E-01,7.51E+00,4.50E+00,5.221395824
2.45E+00,3.22E+01,9.54E-01,7.36E+00,4.02E+00,6.175120114
2.44E+00,3.31E+01,9.42E-01,7.49E+00,4.52E+00,5.81030165
2.36E+00,3.54E+01,9.56E-01,7.36E+00,4.59E+00,4.975781305
2.48E+00,3.35E+01,9.60E-01,7.35E+00,4.20E+00,5.651843397
2.44E+00,3.41E+01,9.55E-01,7.34E+00,4.41E+00,5.416392328
2.47E+00,3.29E+01,9.46E-01,7.38E+00,4.16E+00,5.862122983
2.32E+00,3.53E+01,9.58E-01,7.42E+00,4.65E+00,5.015450973
2.43E+00,3.37E+01,9.55E-01,7.35E+00,4.48E+00,5.565942775
2.20E+00,6.49E+01,9.42E-01,7.40E+00,3.73E+00,1.420185044
2.49E+00,3.30E+01,9.40E-01,7.35E+00,4.52E+00,5.833079808
2.43E+00,3.36E+01,9.56E-01,7.41E+00,4.24E+00,5.581768056
2.46E+00,3.26E+01,9.55E-01,7.50E+00,4.60E+00,5.978521277
2.47E+00,3.38E+01,9.56E-01,7.39E+00,4.62E+00,5.542541678
2.16E+00,6.28E+01,9.46E-01,7.50E+00,3.59E+00,1.512898556
2.46E+00,3.55E+01,9.47E-01,7.42E+00,4.48E+00,4.957488757
2.40E+00,3.50E+01,9.50E-01,7.38E+00,4.54E+00,5.124269562
2.40E+00,3.36E+01,9.58E-01,7.55E+00,4.15E+00,5.616646439
2.45E+00,3.32E+01,9.58E-01,7.47E+00,3.99E+00,5.751116732
2.09E+00,6.19E+01,9.45E-01,7.55E+00,3.57E+00,1.559397577
2.40E+00,3.43E+01,9.58E-01,7.47E+00,4.52E+00,5.341972701
2.11E+00,6.22E+01,8.97E-01,7.41E+00,3.84E+00,1.54301852
2.48E+00,3.48E+01,9.21E-01,7.34E+00,4.24E+00,5.163614547
2.50E+00,3.39E+01,9.51E-01,7.34E+00,4.47E+00,5.471831983
2.41E+00,3.49E+01,9.57E-01,7.37E+00,4.24E+00,5.158869443
2.22E+00,6.26E+01,9.26E-01,7.43E+00,3.69E+00,1.521066437
2.49E+00,3.39E+01,9.41E-01,7.41E+00,4.23E+00,5.505641723
2.29E+00,6.28E+01,9.16E-01,7.45E+00,3.69E+00,1.514875342
2.45E+00,3.33E+01,9.60E-01,7.42E+00,4.18E+00,5.727595436
2.48E+00,3.25E+01,9.50E-01,7.41E+00,4.04E+00,6.037954828
2.43E+00,3.18E+01,9.59E-01,7.36E+00,4.28E+00,6.336188728
2.42E+00,3.38E+01,9.52E-01,7.46E+00,3.97E+00,5.512983017
2.35E+00,3.33E+01,9.59E-01,7.36E+00,4.10E+00,5.714678087
2.48E+00,3.32E+01,9.40E-01,7.38E+00,4.09E+00,5.747308561
2.43E+00,3.47E+01,9.53E-01,7.47E+00,4.19E+00,5.19812221
2.48E+00,3.46E+01,9.44E-01,7.41E+00,4.25E+00,5.233585793
2.48E+00,3.37E+01,9.45E-01,7.37E+00,4.51E+00,5.546974483
2.41E+00,3.20E+01,9.54E-01,7.49E+00,4.10E+00,6.241463422
2.47E+00,3.37E+01,9.50E-01,7.35E+00,4.02E+00,5.555418633
2.43E+00,3.54E+01,9.54E-01,7.38E+00,4.24E+00,4.985543806
2.43E+00,3.22E+01,9.50E-01,7.44E+00,4.10E+00,6.154257497
2.26E+00,6.18E+01,9.01E-01,7.48E+00,3.75E+00,1.560412221
2.40E+00,3.24E+01,9.52E-01,7.36E+00,4.16E+00,6.07122473
2.48E+00,3.46E+01,9.43E-01,7.41E+00,4.49E+00,5.262657969
2.40E+00,3.47E+01,9.31E-01,7.37E+00,4.18E+00,5.227653229
2.38E+00,3.25E+01,9.52E-01,7.44E+00,4.02E+00,6.054608436
2.40E+00,3.38E+01,9.58E-01,7.43E+00,4.45E+00,5.508169767
2.48E+00,3.38E+01,9.38E-01,7.39E+00,4.18E+00,5.525588829
2.46E+00,3.25E+01,9.57E-01,7.52E+00,4.40E+00,6.0403196
2.21E+00,6.06E+01,9.09E-01,7.59E+00,3.65E+00,1.625532284
2.44E+00,3.29E+01,9.57E-01,7.52E+00,4.09E+00,5.888939456
2.46E+00,3.36E+01,9.51E-01,7.36E+00,4.00E+00,5.593086765
2.45E+00,3.31E+01,9.36E-01,7.37E+00,4.19E+00,5.788864844
2.33E+00,3.54E+01,9.57E-01,7.35E+00,4.65E+00,4.983389768
2.49E+00,3.30E+01,9.54E-01,7.49E+00,4.42E+00,5.825371199
2.48E+00,3.24E+01,9.51E-01,7.39E+00,4.07E+00,6.08186144
2.47E+00,3.31E+01,9.33E-01,7.45E+00,4.55E+00,5.796588317
2.38E+00,3.39E+01,9.60E-01,7.36E+00,4.47E+00,5.472027146
2.42E+00,3.52E+01,9.54E-01,7.35E+00,4.53E+00,5.054553118
2.42E+00,3.29E+01,9.47E-01,7.45E+00,4.31E+00,5.886949493
2.41E+00,3.30E+01,9.50E-01,7.40E+00,4.22E+00,5.832476096
2.46E+00,3.29E+01,9.55E-01,7.57E+00,4.16E+00,5.866756963
2.50E+00,3.34E+01,9.29E-01,7.42E+00,4.18E+00,5.682005173
2.47E+00,3.40E+01,9.50E-01,7.36E+00,4.32E+00,5.449297683
2.42E+00,3.30E+01,9.57E-01,7.37E+00,4.01E+00,5.849279229
2.16E+00,5.92E+01,8.89E-01,7.34E+00,3.69E+00,1.704064022
2.50E+00,3.30E+01,9.53E-01,7.41E+00,4.37E+00,5.813861967
2.48E+00,3.40E+01,9.40E-01,7.35E+00,4.23E+00,5.45752128
2.46E+00,3.26E+01,9.57E-01,7.49E+00,4.42E+00,5.992454138
2.40E+00,3.38E+01,9.59E-01,7.36E+00,4.22E+00,5.534482852
2.42E+00,3.45E+01,9.53E-01,7.38E+00,3.98E+00,5.283886336
2.41E+00,3.35E+01,9.56E-01,7.53E+00,3.94E+00,5.646805605
2.44E+00,3.52E+01,9.56E-01,7.38E+00,4.57E+00,5.062328167
2.42E+00,3.56E+01,9.40E-01,7.35E+00,4.71E+00,4.939470034
2.47E+00,3.29E+01,9.57E-01,7.43E+00,4.42E+00,5.854147019
2.46E+00,3.45E+01,9.32E-01,7.36E+00,4.73E+00,5.266123084
2.43E+00,3.38E+01,9.60E-01,7.35E+00,4.29E+00,5.543044653
2.42E+00,3.37E+01,9.58E-01,7.54E+00,4.16E+00,5.570612432
2.36E+00,3.48E+01,9.56E-01,7.44E+00,4.59E+00,5.170304662
2.25E+00,6.45E+01,9.26E-01,7.41E+00,3.75E+00,1.433360464
2.47E+00,3.34E+01,9.47E-01,7.36E+00,4.03E+00,5.662483974
1.99E+00,6.71E+01,9.59E-01,7.51E+00,3.83E+00,1.327036804
2.50E+00,3.24E+01,9.27E-01,7.43E+00,4.23E+00,6.058602483
2.40E+00,3.45E+01,9.48E-01,7.40E+00,4.52E+00,5.268770772
2.42E+00,3.41E+01,9.44E-01,7.36E+00,4.19E+00,5.428697769
2.48E+00,3.54E+01,9.30E-01,7.34E+00,4.20E+00,5.001218221
2.49E+00,3.27E+01,9.52E-01,7.37E+00,4.30E+00,5.937999694
2.45E+00,3.32E+01,9.37E-01,7.47E+00,4.20E+00,5.747093021
2.40E+00,3.40E+01,9.57E-01,7.36E+00,4.52E+00,5.466668905
2.36E+00,3.42E+01,9.57E-01,7.41E+00,4.60E+00,5.391447257
2.38E+00,3.33E+01,9.50E-01,7.36E+00,4.17E+00,5.722231245
2.45E+00,3.38E+01,9.59E-01,7.36E+00,4.09E+00,5.519324716
2.44E+00,3.19E+01,9.44E-01,7.54E+00,4.14E+00,6.275213261
2.08E+00,6.30E+01,9.53E-01,7.39E+00,3.65E+00,1.504033224
2.41E+00,3.50E+01,9.59E-01,7.42E+00,4.06E+00,5.122236038
2.47E+00,3.46E+01,9.32E-01,7.34E+00,4.54E+00,5.258920419
2.13E+00,5.98E+01,9.01E-01,7.35E+00,3.68E+00,1.666161865
2.37E+00,3.33E+01,9.56E-01,7.35E+00,4.06E+00,5.727874653
2.48E+00,3.43E+01,9.46E-01,7.36E+00,4.05E+00,5.364304772
2.48E+00,3.40E+01,9.49E-01,7.39E+00,4.13E+00,5.446835223
2.13E+00,6.20E+01,9.40E-01,7.38E+00,3.63E+00,1.553939894
2.41E+00,3.58E+01,9.54E-01,7.39E+00,4.01E+00,4.853080259
2.45E+00,3.32E+01,9.58E-01,7.42E+00,4.02E+00,5.760197159
2.44E+00,3.23E+01,9.51E-01,7.48E+00,4.19E+00,6.128751855
2.48E+00,3.22E+01,9.43E-01,7.49E+00,3.98E+00,6.174193506
2.41E+00,3.34E+01,9.38E-01,7.38E+00,4.14E+00,5.672735886
2.46E+00,3.28E+01,9.54E-01,7.46E+00,4.17E+00,5.900384546
2.48E+00,3.51E+01,9.52E-01,7.36E+00,4.53E+00,5.079641699
2.44E+00,3.24E+01,9.56E-01,7.38E+00,4.05E+00,6.078265692
2.50E+00,3.35E+01,9.31E-01,7.35E+00,4.40E+00,5.633137664
2.41E+00,3.28E+01,9.56E-01,7.46E+00,4.43E+00,5.903258435
2.45E+00,3.39E+01,9.44E-01,7.38E+00,4.48E+00,5.479513908
2.37E+00,3.46E+01,9.56E-01,7.46E+00,4.45E+00,5.245763527
2.40E+00,3.42E+01,9.54E-01,7.44E+00,4.48E+00,5.366042663
2.43E+00,3.40E+01,9.55E-01,7.45E+00,4.61E+00,5.464539964
2.44E+00,3.32E+01,9.55E-01,7.37E+00,4.22E+00,5.763837404
2.46E+00,3.32E+01,9.46E-01,7.55E+00,4.07E+00,5.738261941
2.43E+00,3.52E+01,9.51E-01,7.44E+00,4.21E+00,5.04415089
2.43E+00,3.34E+01,9.56E-01,7.41E+00,4.14E+00,5.666719071
2.31E+00,6.14E+01,8.90E-01,7.46E+00,3.75E+00,1.584319713
2.40E+00,3.36E+01,9.54E-01,7.67E+00,4.07E+00,5.586522857
2.22E+00,6.49E+01,9.26E-01,7.37E+00,3.79E+00,1.416050924
2.47E+00,3.29E+01,9.58E-01,7.48E+00,4.13E+00,5.854566309
2.11E+00,6.42E+01,9.56E-01,7.50E+00,3.63E+00,1.449319845
2.24E+00,6.20E+01,9.22E-01,7.60E+00,3.62E+00,1.55277656
2.41E+00,3.43E+01,9.53E-01,7.35E+00,4.58E+00,5.342407183
2.48E+00,3.46E+01,9.37E-01,7.36E+00,4.21E+00,5.229596855
2.47E+00,3.26E+01,9.38E-01,7.36E+00,4.18E+00,5.989353241
2.48E+00,3.26E+01,9.28E-01,7.42E+00,4.29E+00,5.991088487
2.32E+00,6.30E+01,9.01E-01,7.49E+00,3.75E+00,1.503584263
2.44E+00,3.38E+01,9.58E-01,7.50E+00,4.41E+00,5.511521539
2.36E+00,3.44E+01,9.59E-01,7.43E+00,4.18E+00,5.328035711
2.44E+00,3.31E+01,9.33E-01,7.36E+00,4.20E+00,5.77204419
2.44E+00,3.30E+01,9.53E-01,7.47E+00,3.97E+00,5.838845517
2.30E+00,6.15E+01,8.95E-01,7.51E+00,3.74E+00,1.579375878
2.42E+00,3.37E+01,9.58E-01,7.51E+00,4.52E+00,5.563207095
2.48E+00,3.46E+01,9.44E-01,7.35E+00,4.76E+00,5.237396827
2.49E+00,3.24E+01,9.58E-01,7.37E+00,4.33E+00,6.057269588
2.48E+00,3.36E+01,9.33E-01,7.40E+00,4.38E+00,5.612066188
2.41E+00,3.46E+01,9.32E-01,7.37E+00,4.19E+00,5.242620048
2.46E+00,3.24E+01,9.55E-01,7.39E+00,4.16E+00,6.078869867
2.40E+00,3.35E+01,9.50E-01,7.35E+00,4.43E+00,5.648195664
2.42E+00,3.50E+01,9.42E-01,7.38E+00,4.21E+00,5.124390193
2.41E+00,3.24E+01,9.59E-01,7.45E+00,4.15E+00,6.073211047
2.08E+00,6.14E+01,9.43E-01,7.50E+00,3.57E+00,1.58478058
