Basal lumen diameter (mm),Infill density,Taper ratio,Cochlear width (mm),Cochlear height (mm),Matrix resistivity (kohm.cm)
2.30E+00,3.11E+01,8.95E-01,9.03E+00,3.77E+00,6.685673748
2.48E+00,2.82E+01,9.50E-01,8.59E+00,4.06E+00,8.352599149
2.46E+00,2.98E+01,9.58E-01,8.23E+00,4.09E+00,7.379474413
2.40E+00,2.77E+01,8.91E-01,8.87E+00,3.86E+00,8.727717166
2.40E+00,3.67E+01,8.92E-01,8.34E+00,4.04E+00,4.602891485
2.30E+00,2.57E+01,9.14E-01,9.19E+00,3.60E+00,10.46725788
2.33E+00,2.30E+01,9.22E-01,9.17E+00,3.68E+00,13.7165544
2.14E+00,2.81E+01,9.58E-01,8.35E+00,3.93E+00,8.45486688
2.25E+00,2.95E+01,9.13E-01,9.32E+00,3.59E+00,7.559028206
2.42E+00,3.64E+01,9.53E-01,8.35E+00,3.95E+00,4.690862845
2.27E+00,2.85E+01,9.13E-01,8.82E+00,3.77E+00,8.149013546
2.09E+00,3.87E+01,9.54E-01,8.20E+00,3.98E+00,4.104709956
2.13E+00,3.95E+01,9.60E-01,8.38E+00,3.93E+00,3.92416416
2.26E+00,3.82E+01,9.20E-01,7.57E+00,4.39E+00,4.234101324
2.50E+00,2.98E+01,9.56E-01,8.75E+00,3.89E+00,7.37092053
2.30E+00,3.08E+01,9.47E-01,8.72E+00,4.01E+00,6.840908176
2.48E+00,2.83E+01,9.23E-01,8.68E+00,3.84E+00,8.30960673
2.44E+00,2.36E+01,9.07E-01,9.91E+00,3.54E+00,12.9463556
2.37E+00,4.10E+01,9.16E-01,8.01E+00,4.23E+00,3.632921974
2.41E+00,2.65E+01,9.34E-01,8.85E+00,4.07E+00,9.680885655
2.26E+00,2.79E+01,9.54E-01,8.63E+00,4.03E+00,8.550877138
2.45E+00,3.57E+01,8.75E-01,8.20E+00,4.21E+00,4.910311188
2.47E+00,2.86E+01,9.21E-01,8.62E+00,3.87E+00,8.08024019
2.35E+00,2.79E+01,9.18E-01,8.55E+00,4.02E+00,8.555894089
2.25E+00,3.63E+01,9.44E-01,7.90E+00,4.12E+00,4.716535695
2.47E+00,2.65E+01,9.03E-01,9.18E+00,3.90E+00,9.740280131
2.45E+00,2.79E+01,9.24E-01,8.77E+00,3.79E+00,8.61410081
2.40E+00,2.83E+01,9.40E-01,8.56E+00,3.87E+00,8.283925656
2.19E+00,2.66E+01,9.48E-01,9.07E+00,3.84E+00,9.596212935
2.42E+00,3.00E+01,9.09E-01,9.05E+00,3.86E+00,7.252572885
2.35E+00,2.85E+01,9.17E-01,9.06E+00,3.81E+00,8.140370153
2.40E+00,4.03E+01,8.81E-01,7.47E+00,4.41E+00,3.761130509
2.45E+00,4.10E+01,9.22E-01,7.44E+00,4.48E+00,3.621861038
2.35E+00,2.50E+01,9.11E-01,8.72E+00,3.91E+00,11.15188045
2.44E+00,2.83E+01,8.97E-01,8.98E+00,3.72E+00,8.317402882
2.44E+00,3.04E+01,9.04E-01,8.70E+00,3.87E+00,7.038526195
2.39E+00,2.84E+01,9.00E-01,8.59E+00,3.90E+00,8.204870572
2.43E+00,2.95E+01,9.07E-01,8.09E+00,4.23E+00,7.532473246
2.29E+00,3.52E+01,9.33E-01,8.40E+00,3.84E+00,5.057822391
2.49E+00,2.56E+01,9.30E-01,9.01E+00,3.72E+00,10.55655547
2.24E+00,4.31E+01,9.22E-01,8.16E+00,3.83E+00,3.2613202
2.45E+00,3.82E+01,8.62E-01,8.02E+00,4.22E+00,4.222168188
2.26E+00,2.75E+01,9.60E-01,8.66E+00,3.85E+00,8.908862791
2.42E+00,2.78E+01,9.47E-01,9.15E+00,3.81E+00,8.630547564
2.36E+00,3.35E+01,9.14E-01,8.15E+00,4.12E+00,5.648278358
2.42E+00,2.80E+01,8.90E-01,8.66E+00,3.93E+00,8.540702878
2.43E+00,3.04E+01,9.10E-01,8.10E+00,4.54E+00,7.026993824
2.48E+00,4.21E+01,8.97E-01,8.13E+00,4.06E+00,3.430049896
2.42E+00,4.27E+01,9.09E-01,7.87E+00,4.07E+00,3.32674276
2.44E+00,3.19E+01,8.82E-01,7.98E+00,4.24E+00,6.314702023
2.33E+00,2.92E+01,9.16E-01,8.72E+00,4.02E+00,7.687085125
2.35E+00,3.58E+01,9.38E-01,7.86E+00,4.26E+00,4.855114788
2.40E+00,3.37E+01,8.95E-01,8.30E+00,3.93E+00,5.55218563
2.44E+00,3.84E+01,9.49E-01,7.65E+00,4.65E+00,4.166963352
2.43E+00,2.90E+01,9.08E-01,8.38E+00,4.23E+00,7.818599183
2.27E+00,2.68E+01,9.44E-01,8.20E+00,4.18E+00,9.406164609
2.28E+00,3.73E+01,8.97E-01,8.01E+00,4.05E+00,4.459092912
2.49E+00,3.98E+01,8.89E-01,7.64E+00,4.65E+00,3.862683687
2.06E+00,5.05E+01,9.48E-01,7.38E+00,4.14E+00,2.348819308
2.47E+00,2.90E+01,9.42E-01,8.56E+00,3.90E+00,7.828502116
2.44E+00,4.10E+01,8.66E-01,7.66E+00,4.54E+00,3.63332295
2.38E+00,2.17E+01,9.14E-01,9.77E+00,3.69E+00,15.92139766
2.45E+00,2.84E+01,9.24E-01,8.27E+00,4.33E+00,8.214298386
2.35E+00,2.98E+01,9.18E-01,9.28E+00,3.62E+00,7.359635864
2.33E+00,4.03E+01,9.41E-01,7.80E+00,4.13E+00,3.763711545
2.05E+00,4.18E+01,9.50E-01,8.13E+00,3.99E+00,3.485771453
2.45E+00,2.69E+01,8.91E-01,8.90E+00,3.81E+00,9.367822839
2.50E+00,2.73E+01,8.65E-01,8.87E+00,4.08E+00,9.006886507
2.50E+00,2.58E+01,9.36E-01,9.25E+00,3.74E+00,10.32566924
2.39E+00,5.00E+01,8.87E-01,7.76E+00,4.07E+00,2.400074566
2.42E+00,2.71E+01,9.36E-01,8.69E+00,3.86E+00,9.156305943
2.27E+00,2.94E+01,9.45E-01,8.69E+00,3.72E+00,7.601613095
2.48E+00,3.67E+01,8.94E-01,8.42E+00,4.07E+00,4.595038246
2.30E+00,4.31E+01,9.07E-01,7.57E+00,4.52E+00,3.262666483
2.48E+00,2.96E+01,9.21E-01,8.68E+00,3.92E+00,7.453769629
2.37E+00,3.88E+01,9.20E-01,8.37E+00,3.85E+00,4.086659223
2.43E+00,3.21E+01,8.91E-01,7.98E+00,4.33E+00,6.221440548
2.47E+00,2.93E+01,8.86E-01,8.92E+00,4.00E+00,7.675755223
2.47E+00,2.53E+01,9.27E-01,8.72E+00,4.08E+00,10.8201565
2.35E+00,2.60E+01,9.21E-01,9.22E+00,3.88E+00,10.13084936
2.49E+00,2.24E+01,8.88E-01,9.30E+00,3.77E+00,14.77515769
2.40E+00,2.57E+01,9.08E-01,9.26E+00,3.66E+00,10.44614182
2.44E+00,2.93E+01,9.47E-01,8.06E+00,4.52E+00,7.64211446
2.35E+00,3.44E+01,9.26E-01,8.08E+00,4.07E+00,5.325779166
2.37E+00,2.80E+01,8.91E-01,9.01E+00,3.80E+00,8.501542297
2.37E+00,2.53E+01,9.54E-01,8.64E+00,4.01E+00,10.85110593
2.41E+00,2.59E+01,9.13E-01,8.97E+00,3.86E+00,10.23202065
2.31E+00,2.92E+01,9.04E-01,8.59E+00,4.01E+00,7.725046336
2.41E+00,2.57E+01,8.91E-01,8.72E+00,4.15E+00,10.45712447
2.26E+00,3.47E+01,9.27E-01,7.97E+00,4.03E+00,5.196246327
2.45E+00,3.38E+01,9.50E-01,8.22E+00,4.28E+00,5.519050477
2.35E+00,2.88E+01,9.27E-01,8.80E+00,4.04E+00,7.947385733
2.45E+00,3.84E+01,8.98E-01,8.03E+00,4.23E+00,4.17037669
2.47E+00,2.36E+01,9.55E-01,9.32E+00,3.77E+00,12.84369835
2.41E+00,3.69E+01,8.67E-01,7.96E+00,4.16E+00,4.55327872
2.39E+00,4.17E+01,9.14E-01,7.86E+00,4.11E+00,3.493294162
2.48E+00,2.81E+01,9.40E-01,8.00E+00,4.52E+00,8.409732332
2.46E+00,3.54E+01,9.52E-01,7.86E+00,4.45E+00,4.978389078
2.44E+00,2.91E+01,9.10E-01,7.91E+00,4.31E+00,7.80249708
2.35E+00,3.84E+01,9.16E-01,8.11E+00,4.06E+00,4.181868152
2.34E+00,4.03E+01,8.82E-01,7.87E+00,4.34E+00,3.758541562
2.26E+00,3.81E+01,9.54E-01,8.07E+00,4.20E+00,4.239550515
2.39E+00,2.88E+01,8.88E-01,9.10E+00,3.77E+00,7.989586101
2.43E+00,4.40E+01,8.81E-01,8.09E+00,4.08E+00,3.120591823
2.34E+00,2.67E+01,9.20E-01,8.67E+00,4.00E+00,9.539481346
2.38E+00,2.82E+01,9.00E-01,8.81E+00,3.97E+00,8.380703718
2.30E+00,2.82E+01,9.49E-01,8.84E+00,4.03E+00,8.392080746
2.42E+00,3.38E+01,9.56E-01,8.03E+00,4.23E+00,5.523868883
2.41E+00,2.89E+01,9.54E-01,8.36E+00,3.99E+00,7.925032119
2.43E+00,3.18E+01,8.69E-01,8.59E+00,4.02E+00,6.345609924
2.49E+00,2.50E+01,9.56E-01,8.58E+00,4.37E+00,11.17879021
2.43E+00,2.64E+01,9.36E-01,9.04E+00,3.68E+00,9.801362592
2.34E+00,3.03E+01,9.07E-01,8.87E+00,3.84E+00,7.099161056
2.35E+00,2.79E+01,9.32E-01,8.83E+00,3.74E+00,8.599985561
2.36E+00,2.31E+01,9.38E-01,9.35E+00,3.79E+00,13.67798265
2.29E+00,2.81E+01,9.36E-01,8.81E+00,3.91E+00,8.450562129
2.30E+00,2.63E+01,9.19E-01,8.26E+00,4.22E+00,9.845670206
2.47E+00,2.70E+01,9.10E-01,8.99E+00,3.87E+00,9.274805158
2.48E+00,2.88E+01,9.51E-01,8.45E+00,4.12E+00,7.941201209
2.43E+00,2.88E+01,9.21E-01,8.71E+00,3.93E+00,7.976817884
2.30E+00,2.76E+01,9.51E-01,8.84E+00,3.72E+00,8.817298043
2.39E+00,3.92E+01,8.88E-01,7.80E+00,4.45E+00,3.985905721
2.41E+00,3.36E+01,9.18E-01,7.76E+00,4.54E+00,5.592902532
2.40E+00,3.32E+01,8.98E-01,8.15E+00,4.52E+00,5.758786304
2.32E+00,2.67E+01,9.42E-01,9.38E+00,3.80E+00,9.501769905
2.43E+00,2.64E+01,9.38E-01,8.46E+00,4.27E+00,9.810983431
2.45E+00,2.94E+01,8.99E-01,8.71E+00,3.84E+00,7.581380327
2.38E+00,3.64E+01,9.28E-01,8.53E+00,3.82E+00,4.702504018
2.40E+00,2.97E+01,9.45E-01,8.73E+00,3.91E+00,7.385291528
2.49E+00,2.81E+01,8.79E-01,8.33E+00,4.53E+00,8.441947611
2.49E+00,2.55E+01,9.16E-01,9.09E+00,3.96E+00,10.63555151
2.42E+00,2.43E+01,9.07E-01,9.22E+00,3.98E+00,11.9702341
2.47E+00,2.82E+01,9.04E-01,8.49E+00,4.06E+00,8.344583645
2.47E+00,3.63E+01,9.06E-01,8.05E+00,4.10E+00,4.706828875
2.48E+00,4.31E+01,8.57E-01,7.38E+00,4.53E+00,3.263481052
2.46E+00,2.73E+01,9.21E-01,9.14E+00,3.91E+00,9.032132172
2.42E+00,2.98E+01,9.04E-01,9.03E+00,3.74E+00,7.375147542
2.12E+00,4.23E+01,9.35E-01,8.10E+00,4.09E+00,3.402503223
2.44E+00,2.93E+01,9.41E-01,8.21E+00,4.54E+00,7.670843821
2.46E+00,3.48E+01,9.38E-01,7.82E+00,4.23E+00,5.174899576
2.37E+00,3.05E+01,9.40E-01,8.50E+00,3.86E+00,6.982807679
2.46E+00,3.11E+01,8.77E-01,8.79E+00,3.84E+00,6.644416547
2.31E+00,4.01E+01,9.51E-01,8.13E+00,3.98E+00,3.814710169
2.45E+00,2.91E+01,9.02E-01,8.76E+00,3.93E+00,7.742185154
2.35E+00,2.72E+01,9.36E-01,9.20E+00,3.63E+00,9.080590378
2.39E+00,2.86E+01,9.52E-01,8.90E+00,3.84E+00,8.10678439
2.45E+00,2.31E+01,9.57E-01,9.19E+00,3.93E+00,13.55249284
2.49E+00,2.54E+01,9.28E-01,8.81E+00,3.91E+00,10.7961378
2.40E+00,3.91E+01,9.12E-01,8.03E+00,4.33E+00,4.010939295
2.42E+00,3.60E+01,9.17E-01,8.66E+00,3.78E+00,4.80812109
2.47E+00,3.43E+01,9.01E-01,8.18E+00,4.36E+00,5.332623871
2.40E+00,3.24E+01,9.60E-01,7.99E+00,4.61E+00,6.073399907
2.46E+00,2.72E+01,9.33E-01,8.89E+00,3.89E+00,9.115572659
2.42E+00,2.52E+01,9.28E-01,8.69E+00,3.98E+00,11.01245278
2.44E+00,3.15E+01,9.56E-01,7.80E+00,4.35E+00,6.464974982
2.31E+00,2.83E+01,9.27E-01,8.72E+00,3.87E+00,8.268686486
2.49E+00,3.71E+01,8.98E-01,7.64E+00,4.48E+00,4.508133187
2.49E+00,2.82E+01,8.95E-01,8.83E+00,3.86E+00,8.365573186
2.35E+00,2.83E+01,9.28E-01,8.81E+00,3.76E+00,8.291511942
2.41E+00,2.67E+01,9.42E-01,8.12E+00,4.41E+00,9.490131524
2.36E+00,2.81E+01,9.47E-01,8.29E+00,4.44E+00,8.436665221
2.38E+00,2.64E+01,9.28E-01,8.46E+00,4.08E+00,9.831893573
2.48E+00,2.93E+01,9.24E-01,8.73E+00,3.83E+00,7.673292542
2.46E+00,3.70E+01,9.30E-01,7.79E+00,4.37E+00,4.521023754
2.48E+00,2.88E+01,9.35E-01,8.91E+00,3.84E+00,7.959271118
2.48E+00,3.78E+01,8.70E-01,7.51E+00,4.52E+00,4.325716039
2.34E+00,4.20E+01,9.49E-01,7.70E+00,4.39E+00,3.442191959
2.45E+00,2.58E+01,9.17E-01,9.43E+00,3.70E+00,10.32770988
2.32E+00,3.42E+01,9.39E-01,8.29E+00,3.90E+00,5.381834626
2.50E+00,2.79E+01,9.00E-01,9.00E+00,4.07E+00,8.551084076
2.37E+00,3.29E+01,8.95E-01,7.95E+00,4.39E+00,5.889887291
2.30E+00,2.23E+01,9.33E-01,9.42E+00,3.61E+00,14.89925743
2.47E+00,3.01E+01,9.57E-01,7.97E+00,4.30E+00,7.18037441
2.38E+00,2.73E+01,9.30E-01,9.09E+00,3.87E+00,9.066616396
2.47E+00,2.38E+01,9.58E-01,8.76E+00,4.22E+00,12.63173947
2.41E+00,2.65E+01,9.22E-01,8.46E+00,3.97E+00,9.705299648
2.50E+00,2.96E+01,8.89E-01,8.73E+00,3.80E+00,7.491033913
2.23E+00,2.82E+01,9.36E-01,8.77E+00,3.90E+00,8.361114645
2.36E+00,3.98E+01,9.18E-01,8.33E+00,3.85E+00,3.856380458
2.29E+00,3.80E+01,9.19E-01,8.26E+00,4.05E+00,4.261547396
2.26E+00,3.18E+01,8.95E-01,9.01E+00,3.76E+00,6.317611524
2.39E+00,2.94E+01,9.05E-01,8.84E+00,3.74E+00,7.562970444
2.42E+00,2.32E+01,8.88E-01,9.11E+00,4.00E+00,13.50562396
2.29E+00,3.77E+01,8.97E-01,8.09E+00,4.14E+00,4.345596041
2.41E+00,3.79E+01,9.34E-01,7.74E+00,4.46E+00,4.288934191
2.07E+00,3.94E+01,9.60E-01,7.85E+00,4.09E+00,3.944064295
2.37E+00,3.35E+01,9.42E-01,7.89E+00,4.45E+00,5.643981514
2.38E+00,4.06E+01,8.75E-01,7.71E+00,4.47E+00,3.696596319
2.39E+00,2.81E+01,9.25E-01,8.99E+00,3.73E+00,8.435754886
2.38E+00,2.48E+01,9.12E-01,8.78E+00,3.88E+00,11.43758626
2.30E+00,3.45E+01,9.57E-01,8.75E+00,3.76E+00,5.285003653
2.36E+00,3.29E+01,9.37E-01,7.86E+00,4.36E+00,5.878779162
2.38E+00,4.04E+01,9.34E-01,7.81E+00,4.43E+00,3.745667372
2.30E+00,2.96E+01,9.54E-01,8.80E+00,3.72E+00,7.482400959
2.39E+00,2.79E+01,9.25E-01,8.90E+00,3.85E+00,8.578760248
2.37E+00,2.87E+01,9.05E-01,8.83E+00,3.87E+00,8.050370891
2.45E+00,2.61E+01,8.94E-01,9.04E+00,4.06E+00,10.10750708
2.38E+00,2.62E+01,9.23E-01,8.52E+00,4.14E+00,9.986811046
2.37E+00,3.38E+01,9.12E-01,7.65E+00,4.34E+00,5.517265989
2.22E+00,3.81E+01,9.25E-01,7.59E+00,4.25E+00,4.244205685
2.32E+00,2.64E+01,9.23E-01,8.72E+00,4.19E+00,9.747227665
2.20E+00,4.84E+01,9.27E-01,7.45E+00,4.23E+00,2.559516868
2.13E+00,4.28E+01,9.37E-01,7.81E+00,4.05E+00,3.308536923
2.50E+00,3.06E+01,8.50E-01,8.12E+00,4.52E+00,6.931985379
2.34E+00,2.57E+01,9.54E-01,8.26E+00,4.33E+00,10.42506131
2.46E+00,3.75E+01,8.95E-01,8.14E+00,4.27E+00,4.399174004
2.34E+00,2.62E+01,9.41E-01,8.98E+00,4.07E+00,9.982589175
2.42E+00,2.53E+01,9.43E-01,8.84E+00,3.89E+00,10.85358099
2.37E+00,3.23E+01,9.56E-01,7.93E+00,4.27E+00,6.101099877
2.50E+00,2.54E+01,9.04E-01,8.66E+00,4.04E+00,10.70789761
2.33E+00,2.63E+01,9.30E-01,8.53E+00,4.09E+00,9.905665379
2.45E+00,2.99E+01,9.39E-01,8.90E+00,3.86E+00,7.277090823
2.38E+00,3.87E+01,9.15E-01,7.56E+00,4.65E+00,4.110647178
2.12E+00,3.84E+01,9.47E-01,8.42E+00,3.91E+00,4.178271075
2.35E+00,2.74E+01,8.83E-01,8.99E+00,3.85E+00,8.977234047
2.31E+00,2.82E+01,9.07E-01,8.64E+00,3.85E+00,8.380532397
2.34E+00,2.32E+01,9.41E-01,9.73E+00,3.70E+00,13.53410797
2.44E+00,4.13E+01,9.53E-01,7.57E+00,4.37E+00,3.5645463
2.36E+00,2.80E+01,9.20E-01,8.55E+00,3.82E+00,8.535939925
2.13E+00,5.16E+01,9.35E-01,7.55E+00,4.26E+00,2.251784958
2.39E+00,3.75E+01,8.78E-01,7.62E+00,4.36E+00,4.405390518
2.50E+00,3.60E+01,9.24E-01,8.00E+00,4.18E+00,4.797624502
2.38E+00,3.83E+01,9.17E-01,7.78E+00,4.45E+00,4.195940374
2.44E+00,3.27E+01,9.50E-01,7.91E+00,4.37E+00,5.946826815
2.35E+00,3.49E+01,9.04E-01,8.32E+00,4.20E+00,5.141195207
